TANK_ID,TANK_INFO_CODE,TANK_INFO_DESCRIPTION,TANK_DETAIL_CODE,TANK_DETAIL_DESCRIPTION
29360.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29361.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29361.0,B,Contents,B03,UNLEADED GASOLINE
29361.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29361.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29361.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29362.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29362.0,B,Contents,B03,UNLEADED GASOLINE
29362.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29362.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29362.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29363.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29363.0,B,Contents,B06,USED OIL
29363.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29363.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29363.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29364.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29364.0,B,Contents,B06,USED OIL
29364.0,B,Contents,B12,EMPTY
29364.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29364.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29364.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29365.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29365.0,B,Contents,B03,UNLEADED GASOLINE
29365.0,B,Contents,B12,EMPTY
29365.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29365.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29365.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29366.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29366.0,B,Contents,B03,UNLEADED GASOLINE
29366.0,B,Contents,B12,EMPTY
29366.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29366.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29366.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29367.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29367.0,B,Contents,B03,UNLEADED GASOLINE
29367.0,B,Contents,B12,EMPTY
29367.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29367.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29367.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29368.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29368.0,B,Contents,B03,UNLEADED GASOLINE
29368.0,B,Contents,B12,EMPTY
29368.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29368.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29368.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29369.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29369.0,B,Contents,B03,UNLEADED GASOLINE
29369.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29369.0,C,Corrosion Protection,C16,NONE - TANK
29369.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29370.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29370.0,B,Contents,B03,UNLEADED GASOLINE
29370.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29370.0,C,Corrosion Protection,C16,NONE - TANK
29370.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29371.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29371.0,B,Contents,B03,UNLEADED GASOLINE
29371.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29371.0,C,Corrosion Protection,C16,NONE - TANK
29371.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29372.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29372.0,B,Contents,B06,USED OIL
29372.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29372.0,C,Corrosion Protection,C16,NONE - TANK
29372.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29373.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29373.0,B,Contents,B03,UNLEADED GASOLINE
29373.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29373.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29373.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29374.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29374.0,B,Contents,B03,UNLEADED GASOLINE
29374.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29374.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29374.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29375.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29375.0,B,Contents,B03,UNLEADED GASOLINE
29375.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29375.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29375.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29376.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29376.0,B,Contents,B03,UNLEADED GASOLINE
29376.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29376.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29376.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29377.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29377.0,B,Contents,B06,USED OIL
29377.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29377.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29377.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29378.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29378.0,B,Contents,B03,UNLEADED GASOLINE
29378.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29378.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29378.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29379.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29379.0,B,Contents,B03,UNLEADED GASOLINE
29379.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29379.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29379.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29380.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29380.0,B,Contents,B03,UNLEADED GASOLINE
29380.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29380.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29380.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29381.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29381.0,B,Contents,B06,USED OIL
29381.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29381.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29381.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29382.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29382.0,B,Contents,B03,UNLEADED GASOLINE
29382.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29382.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29382.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29383.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29383.0,B,Contents,B03,UNLEADED GASOLINE
29383.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29383.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29383.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29384.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29384.0,B,Contents,B03,UNLEADED GASOLINE
29384.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29384.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29384.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29385.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29385.0,B,Contents,B06,USED OIL
29385.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29385.0,C,Corrosion Protection,C04,SACRIFICIAL ANODE UPGRADE - TANK
29385.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29386.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29386.0,B,Contents,B03,UNLEADED GASOLINE
29386.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29386.0,C,Corrosion Protection,C16,NONE - TANK
29386.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29387.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29387.0,B,Contents,B03,UNLEADED GASOLINE
29387.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29387.0,C,Corrosion Protection,C16,NONE - TANK
29387.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29388.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29388.0,B,Contents,B03,UNLEADED GASOLINE
29388.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29388.0,C,Corrosion Protection,C16,NONE - TANK
29388.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29389.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29389.0,B,Contents,B06,USED OIL
29389.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29389.0,C,Corrosion Protection,C16,NONE - TANK
29389.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29390.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29390.0,B,Contents,B03,UNLEADED GASOLINE
29390.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29390.0,C,Corrosion Protection,C16,NONE - TANK
29390.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29391.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29391.0,B,Contents,B03,UNLEADED GASOLINE
29391.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29391.0,C,Corrosion Protection,C16,NONE - TANK
29391.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29392.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29392.0,B,Contents,B03,UNLEADED GASOLINE
29392.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29392.0,C,Corrosion Protection,C16,NONE - TANK
29392.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29393.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29393.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29393.0,C,Corrosion Protection,C16,NONE - TANK
29393.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29394.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29394.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29394.0,B,Contents,B03,UNLEADED GASOLINE
29394.0,C,Corrosion Protection,C05,IMPRESSED CURRENT UPGRADE - TANK
29394.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29394.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29394.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29394.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29394.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29394.0,I,Spill/Overfill Protection,I02,AUTOMATIC TANK FILL SHUT OFF
29394.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29395.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29395.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29395.0,B,Contents,B85,SUPER UNLEADED
29395.0,C,Corrosion Protection,C05,IMPRESSED CURRENT UPGRADE - TANK
29395.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29395.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29395.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29395.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29395.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29395.0,I,Spill/Overfill Protection,I02,AUTOMATIC TANK FILL SHUT OFF
29395.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29396.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29396.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29396.0,B,Contents,B02,DIESEL
29396.0,C,Corrosion Protection,C05,IMPRESSED CURRENT UPGRADE - TANK
29396.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29396.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29396.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29396.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29396.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29396.0,I,Spill/Overfill Protection,I02,AUTOMATIC TANK FILL SHUT OFF
29396.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29397.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29397.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29397.0,B,Contents,B03,UNLEADED GASOLINE
29397.0,C,Corrosion Protection,C05,IMPRESSED CURRENT UPGRADE - TANK
29397.0,C,Corrosion Protection,C06,INTERIOR LINING UPGRADE
29397.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29397.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29397.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29397.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29397.0,I,Spill/Overfill Protection,I02,AUTOMATIC TANK FILL SHUT OFF
29397.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29398.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29398.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29398.0,B,Contents,B06,USED OIL
29398.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29398.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29398.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29399.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29399.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29399.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29399.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29399.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29400.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29400.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29400.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29400.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29400.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29401.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29401.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29401.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29401.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29401.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29402.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29402.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29402.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29402.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29402.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29403.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29403.0,B,Contents,B12,EMPTY
29403.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29403.0,C,Corrosion Protection,C16,NONE - TANK
29404.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29404.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29404.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29404.0,C,Corrosion Protection,C16,NONE - TANK
29404.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29405.0,A,Construction Material,A26,STI P3
29405.0,B,Contents,B03,UNLEADED GASOLINE
29405.0,C,Corrosion Protection,C19,N/A - Tank
29405.0,C,Corrosion Protection,C20,N/A - Piping
29405.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29405.0,F,Piping,F90,PRESSURIZED
29405.0,F,Piping,F93,UNDERGROUND
29405.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29405.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29405.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
29405.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29405.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
29405.0,L,Loading Racks,L09,NOT APPLICABLE
29405.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
29405.0,S,Secondary Containment,S15,NONE
29405.0,U,Usage,U02,RETAIL
29406.0,A,Construction Material,A26,STI P3
29406.0,B,Contents,B02,DIESEL
29406.0,C,Corrosion Protection,C19,N/A - Tank
29406.0,C,Corrosion Protection,C20,N/A - Piping
29406.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29406.0,F,Piping,F90,PRESSURIZED
29406.0,F,Piping,F93,UNDERGROUND
29406.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29406.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29406.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
29406.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29406.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
29406.0,L,Loading Racks,L09,NOT APPLICABLE
29406.0,S,Secondary Containment,S15,NONE
29406.0,U,Usage,U02,RETAIL
29407.0,A,Construction Material,A26,STI P3
29407.0,B,Contents,B03,UNLEADED GASOLINE
29407.0,C,Corrosion Protection,C19,N/A - Tank
29407.0,C,Corrosion Protection,C20,N/A - Piping
29407.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29407.0,F,Piping,F90,PRESSURIZED
29407.0,F,Piping,F93,UNDERGROUND
29407.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29407.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29407.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
29407.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29407.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
29407.0,L,Loading Racks,L09,NOT APPLICABLE
29407.0,S,Secondary Containment,S15,NONE
29407.0,U,Usage,U02,RETAIL
29408.0,A,Construction Material,A26,STI P3
29408.0,B,Contents,B85,SUPER UNLEADED
29408.0,C,Corrosion Protection,C19,N/A - Tank
29408.0,C,Corrosion Protection,C20,N/A - Piping
29408.0,F,Piping,F03,FIBERGLASS REINFORCED PLASTIC
29408.0,F,Piping,F90,PRESSURIZED
29408.0,F,Piping,F93,UNDERGROUND
29408.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29408.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29408.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
29408.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
29408.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
29408.0,L,Loading Racks,L09,NOT APPLICABLE
29408.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
29408.0,S,Secondary Containment,S15,NONE
29408.0,U,Usage,U02,RETAIL
29409.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29409.0,B,Contents,B06,USED OIL
29409.0,B,Contents,B09,HAZARDOUS SUBSTANCE
29409.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29409.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29409.0,F,Piping,F02,COATED STEEL
29410.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29410.0,B,Contents,B06,USED OIL
29410.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29410.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29410.0,F,Piping,F06,UNKNOWN
29411.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29411.0,B,Contents,B02,DIESEL
29411.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29411.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29411.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29412.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29412.0,B,Contents,B13,GASOLINE UNKNOWN TYPE
29412.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29412.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29412.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29413.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29413.0,B,Contents,B06,USED OIL
29413.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29413.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29413.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29414.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29414.0,B,Contents,B06,USED OIL
29414.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29414.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29414.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29415.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29415.0,B,Contents,B06,USED OIL
29415.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29415.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29415.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29416.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29416.0,B,Contents,B03,UNLEADED GASOLINE
29416.0,B,Contents,B12,EMPTY
29416.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29416.0,C,Corrosion Protection,C16,NONE - TANK
29416.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29417.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29417.0,B,Contents,B02,DIESEL
29417.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29417.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29417.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29418.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29418.0,B,Contents,B02,DIESEL
29418.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29418.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29418.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29419.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29419.0,B,Contents,B03,UNLEADED GASOLINE
29419.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29419.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29419.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29420.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29420.0,B,Contents,B02,DIESEL
29420.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29420.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29420.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29420.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29420.0,B,Contents,B02,DIESEL
29420.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29420.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29420.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29422.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29422.0,B,Contents,B02,DIESEL
29422.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29422.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29422.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29423.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29423.0,B,Contents,B02,DIESEL
29423.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29423.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29423.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29424.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29424.0,B,Contents,B02,DIESEL
29424.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29424.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29424.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29425.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29425.0,B,Contents,B02,DIESEL
29425.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29425.0,C,Corrosion Protection,C09,PAINTED OR ASPHALTED
29425.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29426.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29426.0,B,Contents,B03,UNLEADED GASOLINE
29426.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29426.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29426.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29426.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29427.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29427.0,B,Contents,B03,UNLEADED GASOLINE
29427.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29427.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29427.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29427.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29428.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29428.0,B,Contents,B03,UNLEADED GASOLINE
29428.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29428.0,F,Piping,F01,BARE OR GALVANIZED STEEL
29428.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29428.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29429.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
29429.0,B,Contents,B06,USED OIL
29429.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29429.0,F,Piping,F06,UNKNOWN
29429.0,H,Release Detect. Method (Tanks),H01,MANUAL TANK GAUGING
29430.0,A,Construction Material,A02,COATED STEEL (DIELECTRIC COAT)
29430.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
29430.0,B,Contents,B03,UNLEADED GASOLINE
29430.0,C,Corrosion Protection,C03,UNKNOWN - TANK
29430.0,F,Piping,F09,DOUBLE WALLED PIPING
29430.0,F,Piping,F10,FLEXIBLE PIPING
29430.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
29430.0,G,Release Detection (Piping),G09,LINE TIGHTNESS TESTING
29430.0,H,Release Detect. Method (Tanks),H02,TANK TIGHTNESS TEST W INV CONT
29430.0,I,Spill/Overfill Protection,I02,AUTOMATIC TANK FILL SHUT OFF
29430.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
