TANK_ID,OWNER_ID,OWNER_NAME,FACILITY_ID,FACILITY_NAME,TRIBAL_SITE,OPERATOR_ID,OPERATOR_NAME,TANK_TYPE,TANK_STATUS,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_ADDRESS_1,FACILITY_ADDRESS_2,FACILITY_CITY,FACILITY_ZIP_CODE,FACILITY_STATE,FACILITY_COUNTY,TANK_INSTALLATION_DATE,TANK_CLOSURE_DATE
21234,14531,IACOBELLI JR ARTHUR ,26662,ARTS CHEVRON SERVICE,,,,U,REMOVED,36.89059,-104.44078,1101 S 2ND,,RATON,87740    ,NM,COLFAX,20-APR-73,20-DEC-90
21235,14531,IACOBELLI JR ARTHUR ,26662,ARTS CHEVRON SERVICE,,,,U,REMOVED,36.89059,-104.44078,1101 S 2ND,,RATON,87740    ,NM,COLFAX,16-APR-68,20-DEC-90
21236,14531,IACOBELLI JR ARTHUR ,26662,ARTS CHEVRON SERVICE,,,,U,REMOVED,36.89059,-104.44078,1101 S 2ND,,RATON,87740    ,NM,COLFAX,16-APR-68,20-DEC-90
21237,16202,MARTINEZ ARTURO ,26663,ARTS GROCERY,,,,U,REMOVED,35.97589,-105.33523,HWY 518,,MORA,87732    ,NM,MORA,01-MAR-77,01-NOV-91
21238,16202,MARTINEZ ARTURO ,26663,ARTS GROCERY,,,,U,REMOVED,35.97589,-105.33523,HWY 518,,MORA,87732    ,NM,MORA,01-MAR-77,01-NOV-91
21239,16202,MARTINEZ ARTURO ,26663,ARTS GROCERY,,,,U,REMOVED,35.97589,-105.33523,HWY 518,,MORA,87732    ,NM,MORA,01-MAR-77,01-NOV-91
21240,16251,ROMERO ARTURO ,26664,ARTS SERVICE STATION,,,,U,REMOVED,36.351896,-105.622778,RANCHO DE TAOS HWY 68,,TAOS,87577    ,NM,TAOS,01-JAN-00,20-APR-92
21241,16251,ROMERO ARTURO ,26664,ARTS SERVICE STATION,,,,U,REMOVED,36.351896,-105.622778,RANCHO DE TAOS HWY 68,,TAOS,87577    ,NM,TAOS,01-JAN-00,20-APR-92
21242,14788,ARTS TRANSMISSION,26665,ARTS TRANSMISSION,,,,U,REMOVED,35.087281,-106.659862,1115 CENTRAL NW,,ALBUQUERQUE,87102    ,NM,BERNALILLO,24-JUL-71,03-OCT-91
21243,14788,ARTS TRANSMISSION,26665,ARTS TRANSMISSION,,,,U,REMOVED,35.087281,-106.659862,1115 CENTRAL NW,,ALBUQUERQUE,87102    ,NM,BERNALILLO,24-JUL-71,03-OCT-91
21244,14788,ARTS TRANSMISSION,26665,ARTS TRANSMISSION,,,,U,REMOVED,35.087281,-106.659862,1115 CENTRAL NW,,ALBUQUERQUE,87102    ,NM,BERNALILLO,24-JUL-71,03-OCT-91
21245,14409,ALBUQUERQUE SOARING CLUB INC,26666,ASC INO MORIARTY MUNICIPAL AIRPORT,,,,U,REMOVED,34.983571,-106.009591,SOARING CLUB HANGER,CLUBHOUSE SITE,MORIARTY,87305    ,NM,TORRANCE,02-AUG-64,13-JUL-95
21246,14789,ASH INC,26667,ASH INC,,,,U,REMOVED,35.174634,-107.888744,1100 ELKINS RD,,GRANTS,87020    ,NM,CIBOLA,02-MAY-80,01-OCT-88
21247,14789,ASH INC,26667,ASH INC,,,,U,REMOVED,35.174634,-107.888744,1100 ELKINS RD,,GRANTS,87020    ,NM,CIBOLA,03-MAY-81,01-OCT-88
21248,14789,ASH INC,26667,ASH INC,,,,U,REMOVED,35.174634,-107.888744,1100 ELKINS RD,,GRANTS,87020    ,NM,CIBOLA,03-MAY-81,01-OCT-88
21249,14789,ASH INC,26667,ASH INC,,,,U,REMOVED,35.174634,-107.888744,1100 ELKINS RD,,GRANTS,87020    ,NM,CIBOLA,02-MAY-79,01-OCT-88
21250,14789,ASH INC,26667,ASH INC,,,,U,REMOVED,35.174634,-107.888744,1100 ELKINS RD,,GRANTS,87020    ,NM,CIBOLA,04-MAY-82,01-OCT-88
21251,14789,ASH INC,26668,ASH INC 1,,,,U,REMOVED,35.114771,-106.635881,3530 BROADWAY SE,,ALBUQUERQUE,87020    ,NM,BERNALILLO,04-AUG-86,26-FEB-90
21252,16869,ASSOCIATED CONTRACTORS,26671,ASSOCIATED CONTRACTORS,,,,U,REMOVED,35.12223,-106.63293,4100 EDITH NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-JAN-00,16-MAY-94
21253,16021,FLEMING FOODS INC,26672,ASSOCIATED GROCERS,,,,U,REMOVED,35.527891,-108.744937,101 N 3RD ST,,GALLUP,87301    ,NM,MCKINLEY,01-JAN-00,06-JAN-90
21254,15242,ASSOCIATED MILK PRODUCERS INC,26673,ASSOCIATED MILK PRODUCERS INC,,,,U,REMOVED,34.998482,-106.651795,5601 BROADWAY SE,,ALBUQUERQUE,87105    ,NM,BERNALILLO,19-JUN-81,25-JUN-97
21255,15242,ASSOCIATED MILK PRODUCERS INC,26673,ASSOCIATED MILK PRODUCERS INC,,,,U,REMOVED,34.998482,-106.651795,5601 BROADWAY SE,,ALBUQUERQUE,87105    ,NM,BERNALILLO,19-JUN-81,25-JUN-97
21256,16199,ROGER COX EQUITY INVESTORS INC,26674,ASSOCIATES OFFICE,,,,U,REMOVED,35.127819,-106.551043,4121 WYOMING NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,07-AUG-71,21-AUG-91
21257,15204,AT AND SF RAILWAY CO,26675,AT AND SANTA FE,,,,U,REMOVED,35.149912,-107.849792,100 SANTA FE AVE,,GRANTS,87020    ,NM,CIBOLA,23-JUL-46,23-AUG-91
21258,15204,AT AND SF RAILWAY CO,26675,AT AND SANTA FE,,,,U,REMOVED,35.149912,-107.849792,100 SANTA FE AVE,,GRANTS,87020    ,NM,CIBOLA,23-JUL-46,23-AUG-91
21259,15204,AT AND SF RAILWAY CO,26676,AT AND SF BRONCHO STATION WILLARD,,,,U,REMOVED,,,US HWY 60,,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,24-SEP-91
21260,15204,AT AND SF RAILWAY CO,26676,AT AND SF BRONCHO STATION WILLARD,,,,U,REMOVED,,,US HWY 60,,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,24-SEP-91
21261,15204,AT AND SF RAILWAY CO,26677,AT AND SF ENCINO,,,,U,REMOVED,34.643448,-105.623109,2 MILES S US HWY 60,NEGRA SIDING,ENCINO,88321    ,NM,TORRANCE,09-NOV-51,16-OCT-91
21262,15204,AT AND SF RAILWAY CO,26677,AT AND SF ENCINO,,,,U,REMOVED,34.643448,-105.623109,2 MILES S US HWY 60,NEGRA SIDING,ENCINO,88321    ,NM,TORRANCE,09-NOV-51,16-OCT-91
21263,15204,AT AND SF RAILWAY CO,26678,AT AND SF FORT SUMNER,,,,U,REMOVED,,,HWY 84,,FORT SUMNER,88119    ,NM,DE BACA,09-NOV-51,23-OCT-91
21264,15204,AT AND SF RAILWAY CO,26679,AT AND SF LAKE ARTHUR,,,,U,REMOVED,,,STATE HWY 2,,LAKE ARTHUR,88253    ,NM,CHAVES,09-NOV-51,01-NOV-91
21265,15204,AT AND SF RAILWAY CO,26680,AT AND SF LAMY,,,,U,REMOVED,35.480905,-105.880137,HWY 41,,LAMY,87540    ,NM,SANTA FE,09-NOV-51,25-OCT-91
21266,15204,AT AND SF RAILWAY CO,26681,AT AND SF MOUNTAINAIR,,,,U,REMOVED,34.520173,-106.237766,HWY 60,,MOUNTAINAIR,87036    ,NM,TORRANCE,09-NOV-51,25-SEP-91
21267,15204,AT AND SF RAILWAY CO,26682,AT AND SF RAILROAD,,,,U,REMOVED,34.460976,-104.719704,15 MILES E OF VAUGHN,,VAUGHN,00000    ,NM,GUADALUPE,01-JAN-00,16-JUN-98
21268,15204,AT AND SF RAILWAY CO,26683,AT AND SF RAILROAD TIE TREATMENT PLANT,,,,U,REMOVED,35.044113,-106.654963,3300 S 2ND ST,,ALBUQUERQUE,87105    ,NM,BERNALILLO,20-SEP-55,23-AUG-95
21269,15204,AT AND SF RAILWAY CO,26683,AT AND SF RAILROAD TIE TREATMENT PLANT,,,,U,REMOVED,35.044113,-106.654963,3300 S 2ND ST,,ALBUQUERQUE,87105    ,NM,BERNALILLO,20-SEP-55,23-AUG-95
21270,15204,AT AND SF RAILWAY CO,26683,AT AND SF RAILROAD TIE TREATMENT PLANT,,,,U,REMOVED,35.044113,-106.654963,3300 S 2ND ST,,ALBUQUERQUE,87105    ,NM,BERNALILLO,20-SEP-55,
21271,15204,AT AND SF RAILWAY CO,26684,AT AND SF RAILWAY SPRINGER,,,,U,REMOVED,36.365375,-104.594789,2 MILES E I 25,FRENCH SIDING,SPRINGER,87747    ,NM,COLFAX,09-NOV-51,27-OCT-91
21272,15204,AT AND SF RAILWAY CO,26684,AT AND SF RAILWAY SPRINGER,,,,U,REMOVED,36.365375,-104.594789,2 MILES E I 25,FRENCH SIDING,SPRINGER,87747    ,NM,COLFAX,09-NOV-51,27-OCT-91
21273,15204,AT AND SF RAILWAY CO,26685,AT AND SF RATON KEOTA SIDING,,,,U,REMOVED,36.893824,-104.438471,I 25,,RATON,87740    ,NM,COLFAX,09-NOV-51,26-OCT-91
21274,15204,AT AND SF RAILWAY CO,26685,AT AND SF RATON KEOTA SIDING,,,,U,REMOVED,36.893824,-104.438471,I 25,,RATON,87740    ,NM,COLFAX,09-NOV-51,26-OCT-91
21275,15204,AT AND SF RAILWAY CO,26686,AT AND SF ROWE,,,,U,REMOVED,,,I 25,,ROWE,87582    ,NM,SAN MIGUEL,09-NOV-51,25-OCT-91
21276,15204,AT AND SF RAILWAY CO,26687,AT AND SF SILIO STATION WILLARD,,,,U,REMOVED,34.599636,-106.059163,US HWY 60,,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,24-SEP-91
21277,15204,AT AND SF RAILWAY CO,26688,AT AND SF VAUGHN,,,,U,REMOVED,34.600856,-105.198513,10 MILES S US HWY 60,DUERO SIDING,VAUGHN,88353    ,NM,GUADALUPE,01-JAN-00,21-OCT-91
21278,15204,AT AND SF RAILWAY CO,26688,AT AND SF VAUGHN,,,,U,REMOVED,34.600856,-105.198513,10 MILES S US HWY 60,DUERO SIDING,VAUGHN,88353    ,NM,GUADALUPE,01-JAN-00,21-OCT-91
21279,15204,AT AND SF RAILWAY CO,26689,AT AND SF VAUGHN A,,,,U,REMOVED,34.602062,-105.201699,US HWY 60,,VAUGHN,88353    ,NM,GUADALUPE,01-JAN-00,18-OCT-91
21280,15204,AT AND SF RAILWAY CO,26690,AT AND SF WILLARD,,,,U,REMOVED,,,US HWY 60,CULEBRA SIDING,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,16-OCT-91
21281,15204,AT AND SF RAILWAY CO,26690,AT AND SF WILLARD,,,,U,REMOVED,,,US HWY 60,CULEBRA SIDING,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,16-OCT-91
21282,15204,AT AND SF RAILWAY CO,26691,AT AND SF WILLARD A,,,,U,REMOVED,,,US HWY 60,LUCY SIDING,WILLARD,87063    ,NM,TORRANCE,09-NOV-51,16-OCT-91
21283,15204,AT AND SF RAILWAY CO,26692,AT AND SF YARD,,,,U,REMOVED,35.074429,-106.651332,1100 2ND ST SW,,ALBUQUERQUE,87102    ,NM,BERNALILLO,01-JAN-00,13-SEP-91
21284,15204,AT AND SF RAILWAY CO,26693,AT AND SF YESO,,,,U,REMOVED,34.437711,-104.611743,US HWY 60,,YESO,88136    ,NM,DE BACA,09-NOV-51,22-OCT-91
21285,15204,AT AND SF RAILWAY CO,26693,AT AND SF YESO,,,,U,REMOVED,34.437711,-104.611743,US HWY 60,,YESO,88136    ,NM,DE BACA,09-NOV-51,22-OCT-91
21286,15204,AT AND SF RAILWAY CO,26693,AT AND SF YESO,,,,U,REMOVED,34.437711,-104.611743,US HWY 60,,YESO,88136    ,NM,DE BACA,09-NOV-51,22-OCT-91
21287,15204,AT AND SF RAILWAY CO,26693,AT AND SF YESO,,,,U,REMOVED,34.437711,-104.611743,US HWY 60,,YESO,88136    ,NM,DE BACA,09-NOV-51,22-OCT-91
21289,14108,AT AND T COMMUNICATIONS ARIZONA,26695,AT AND T COMMUNICATIONS,,,,U,REMOVED,35.107559,-106.607135,2400 WELLESLEY DR NE,,ALBUQUERQUE,87103    ,NM,BERNALILLO,01-JAN-00,20-AUG-98
21290,15204,AT AND SF RAILWAY CO,26696,AT SF RAILWAY CO,,,,U,REMOVED,35.400607,-108.219543,RAILROAD,,THOREAU,87323    ,NM,MCKINLEY,01-JAN-00,20-AUG-91
21291,15204,AT AND SF RAILWAY CO,26696,AT SF RAILWAY CO,,,,U,REMOVED,35.400607,-108.219543,RAILROAD,,THOREAU,87323    ,NM,MCKINLEY,01-JAN-00,20-AUG-91
21292,15204,AT AND SF RAILWAY CO,26696,AT SF RAILWAY CO,,,,U,REMOVED,35.400607,-108.219543,RAILROAD,,THOREAU,87323    ,NM,MCKINLEY,01-JAN-00,20-AUG-91
21293,15204,AT AND SF RAILWAY CO,26697,ATCHISON TOPEKA AND SANTA FE RAILWAY CO,,,,U,REMOVED,35.529112,-108.740494,201 E HWY 66,,GALLUP,87301    ,NM,MCKINLEY,09-JUL-51,05-AUG-91
21294,15204,AT AND SF RAILWAY CO,26697,ATCHISON TOPEKA AND SANTA FE RAILWAY CO,,,,U,REMOVED,35.529112,-108.740494,201 E HWY 66,,GALLUP,87301    ,NM,MCKINLEY,09-JUL-51,05-AUG-91
21295,15204,AT AND SF RAILWAY CO,26697,ATCHISON TOPEKA AND SANTA FE RAILWAY CO,,,,U,REMOVED,35.529112,-108.740494,201 E HWY 66,,GALLUP,87301    ,NM,MCKINLEY,09-JUL-51,05-AUG-91
21296,15204,AT AND SF RAILWAY CO,26697,ATCHISON TOPEKA AND SANTA FE RAILWAY CO,,,,U,REMOVED,35.529112,-108.740494,201 E HWY 66,,GALLUP,87301    ,NM,MCKINLEY,09-JUL-51,05-AUG-91
21297,17175,DUKE CITY BRAKES INC,26698,ATEX 129 K,,,,U,REMOVED,35.058204,-106.577066,5749 GIBSON BLVD SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,26-NOV-96
21298,17175,DUKE CITY BRAKES INC,26698,ATEX 129 K,,,,U,REMOVED,35.058204,-106.577066,5749 GIBSON BLVD SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,26-NOV-96
21299,17175,DUKE CITY BRAKES INC,26698,ATEX 129 K,,,,U,REMOVED,35.058204,-106.577066,5749 GIBSON BLVD SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,26-NOV-96
21300,17255,RICHESIN MICKEY ,26699,ATEX 1303 L,,,,U,REMOVED,35.119458,-106.644662,3620 FOURTH NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-JAN-00,27-NOV-96
21301,17255,RICHESIN MICKEY ,26699,ATEX 1303 L,,,,U,REMOVED,35.119458,-106.644662,3620 FOURTH NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-JAN-00,27-NOV-96
21302,17255,RICHESIN MICKEY ,26699,ATEX 1303 L,,,,U,REMOVED,35.119458,-106.644662,3620 FOURTH NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-JAN-00,27-NOV-96
21315,14166,ATEX OIL COMPANY,26704,ATEX 1312,,,,U,REMOVED,35.2748,-106.77714,1003 TWENTIETH ST,,RIO RANCHO,87124    ,NM,SANDOVAL,14-MAR-86,30-JAN-92
21316,14166,ATEX OIL COMPANY,26704,ATEX 1312,,,,U,REMOVED,35.2748,-106.77714,1003 TWENTIETH ST,,RIO RANCHO,87124    ,NM,SANDOVAL,14-MAR-86,30-JAN-92
21323,14166,ATEX OIL COMPANY,26706,ATEX 1315,,,,U,REMOVED,35.038855,-106.678894,2448 ISLETA BLVD,,ALBUQUERQUE,87105    ,NM,BERNALILLO,12-APR-71,20-JUN-97
21324,14166,ATEX OIL COMPANY,26706,ATEX 1315,,,,U,REMOVED,35.038855,-106.678894,2448 ISLETA BLVD,,ALBUQUERQUE,87105    ,NM,BERNALILLO,12-APR-71,20-JUN-97
21325,14166,ATEX OIL COMPANY,26706,ATEX 1315,,,,U,REMOVED,35.038855,-106.678894,2448 ISLETA BLVD,,ALBUQUERQUE,87105    ,NM,BERNALILLO,12-APR-71,20-JUN-97
21335,17027,TUTTLE ROBERT ,26711,ATEX 132 E,,,,U,REMOVED,35.115302,-106.619421,2101 CANDELARIA NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-94,19-APR-95
21336,17027,TUTTLE ROBERT ,26711,ATEX 132 E,,,,U,REMOVED,35.115302,-106.619421,2101 CANDELARIA NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-84,19-APR-95
21337,17027,TUTTLE ROBERT ,26711,ATEX 132 E,,,,U,REMOVED,35.115302,-106.619421,2101 CANDELARIA NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-84,19-APR-95
21338,17027,TUTTLE ROBERT ,26711,ATEX 132 E,,,,U,REMOVED,35.115302,-106.619421,2101 CANDELARIA NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-84,19-APR-95
21339,16398,BEHLES DANIEL ,26712,ATEX 156 C,,,,U,REMOVED,35.123895,-106.550517,3600 WYOMING NE,,ALBUQUERQUE,87111    ,NM,BERNALILLO,01-JAN-00,19-JAN-96
21340,16398,BEHLES DANIEL ,26712,ATEX 156 C,,,,U,REMOVED,35.123895,-106.550517,3600 WYOMING NE,,ALBUQUERQUE,87111    ,NM,BERNALILLO,01-JAN-00,19-JAN-96
21341,16398,BEHLES DANIEL ,26712,ATEX 156 C,,,,U,REMOVED,35.123895,-106.550517,3600 WYOMING NE,,ALBUQUERQUE,87111    ,NM,BERNALILLO,01-JAN-00,19-JAN-96
21342,14166,ATEX OIL COMPANY,26714,ATEX 163 GAS FOR LESS,,,,U,REMOVED,35.176901,-107.894177,W HWY 66,,MILAN,87021    ,NM,CIBOLA,30-JUN-70,11-SEP-91
21343,14166,ATEX OIL COMPANY,26714,ATEX 163 GAS FOR LESS,,,,U,REMOVED,35.176901,-107.894177,W HWY 66,,MILAN,87021    ,NM,CIBOLA,30-JUN-70,11-SEP-91
21344,14166,ATEX OIL COMPANY,26714,ATEX 163 GAS FOR LESS,,,,U,REMOVED,35.176901,-107.894177,W HWY 66,,MILAN,87021    ,NM,CIBOLA,30-JUN-70,11-SEP-91
21345,14166,ATEX OIL COMPANY,26714,ATEX 163 GAS FOR LESS,,,,U,REMOVED,35.176901,-107.894177,W HWY 66,,MILAN,87021    ,NM,CIBOLA,30-JUN-70,11-SEP-91
21350,16398,BEHLES DANIEL ,26716,ATEX 166,,,,U,REMOVED,35.067637,-106.550127,600 WYOMING SE,,ALBUQUERQUE,87123    ,NM,BERNALILLO,04-APR-74,12-AUG-93
21351,16398,BEHLES DANIEL ,26716,ATEX 166,,,,U,REMOVED,35.067637,-106.550127,600 WYOMING SE,,ALBUQUERQUE,87123    ,NM,BERNALILLO,04-APR-74,12-AUG-93
21352,16398,BEHLES DANIEL ,26716,ATEX 166,,,,U,REMOVED,35.067637,-106.550127,600 WYOMING SE,,ALBUQUERQUE,87123    ,NM,BERNALILLO,04-APR-74,12-AUG-93
21353,16398,BEHLES DANIEL ,26716,ATEX 166,,,,U,REMOVED,35.067637,-106.550127,600 WYOMING SE,,ALBUQUERQUE,87123    ,NM,BERNALILLO,04-APR-74,12-AUG-93
21354,14166,ATEX OIL COMPANY,26717,ATEX 168,,,,U,REMOVED,35.124276,-106.666057,1901 CANDELARIA NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,08-FEB-78,15-FEB-91
21355,14166,ATEX OIL COMPANY,26717,ATEX 168,,,,U,REMOVED,35.124276,-106.666057,1901 CANDELARIA NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,08-FEB-78,15-FEB-91
21356,14166,ATEX OIL COMPANY,26717,ATEX 168,,,,U,REMOVED,35.124276,-106.666057,1901 CANDELARIA NW,,ALBUQUERQUE,87107    ,NM,BERNALILLO,08-FEB-78,15-FEB-91
21360,14166,ATEX OIL COMPANY,26719,ATEX 187,,,,U,REMOVED,35.520257,-108.740245,808 2ND SW,,GALLUP,87301    ,NM,MCKINLEY,05-APR-85,01-JAN-90
21361,14166,ATEX OIL COMPANY,26719,ATEX 187,,,,U,REMOVED,35.520257,-108.740245,808 2ND SW,,GALLUP,87301    ,NM,MCKINLEY,05-APR-85,01-JAN-90
21367,14166,ATEX OIL COMPANY,26722,ATEX 216,,,,U,REMOVED,35.307205,-106.547411,HWY 44,,CUBA,87013    ,NM,SANDOVAL,14-APR-74,18-DEC-98
21368,14166,ATEX OIL COMPANY,26722,ATEX 216,,,,U,REMOVED,35.307205,-106.547411,HWY 44,,CUBA,87013    ,NM,SANDOVAL,14-APR-74,18-DEC-98
21369,14166,ATEX OIL COMPANY,26722,ATEX 216,,,,U,REMOVED,35.307205,-106.547411,HWY 44,,CUBA,87013    ,NM,SANDOVAL,13-APR-73,18-DEC-98
21370,16605,RABADI SHARIF ,26723,USA GAS,,O13711,USA GAS,U,REMOVED,35.109203,-106.603797,3520 MENAUL NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-74,04-JUN-24
21371,16605,RABADI SHARIF ,26723,USA GAS,,O13711,USA GAS,U,REMOVED,35.109203,-106.603797,3520 MENAUL NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-74,04-JUN-24
21372,16605,RABADI SHARIF ,26723,USA GAS,,O13711,USA GAS,U,REMOVED,35.109203,-106.603797,3520 MENAUL NE,,ALBUQUERQUE,87107    ,NM,BERNALILLO,01-APR-74,04-JUN-24
21386,16605,RABADI SHARIF ,26727,JUAN TABO GAS STATION,,O13595,RAWAGA FOOD & GAS,U,CURRENTLY IN USE,35.093527,-106.514619,1300 JUAN TABO NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-APR-75,
21387,16605,RABADI SHARIF ,26727,JUAN TABO GAS STATION,,O13595,RAWAGA FOOD & GAS,U,CURRENTLY IN USE,35.093527,-106.514619,1300 JUAN TABO NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-APR-75,
21388,16605,RABADI SHARIF ,26727,JUAN TABO GAS STATION,,O13595,RAWAGA FOOD & GAS,U,CURRENTLY IN USE,35.093527,-106.514619,1300 JUAN TABO NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-APR-75,
21393,16398,BEHLES DANIEL ,26731,ATEX 288 A,,,,U,REMOVED,35.91466,-105.25337,HWY NM 3,,BUENA VISTA,87712    ,NM,MORA,05-JUN-71,19-JUN-97
21394,16398,BEHLES DANIEL ,26731,ATEX 288 A,,,,U,REMOVED,35.91466,-105.25337,HWY NM 3,,BUENA VISTA,87712    ,NM,MORA,05-JUN-71,19-JUN-97
21397,17419,JONES BILL ,26733,ATEX 291 B,,,,U,REMOVED,34.84257,-106.69852,595 BOSQUE BLVD,,BOSQUE FARMS,87068    ,NM,VALENCIA,12-APR-71,08-SEP-97
21398,17419,JONES BILL ,26733,ATEX 291 B,,,,U,REMOVED,34.84257,-106.69852,595 BOSQUE BLVD,,BOSQUE FARMS,87068    ,NM,VALENCIA,12-APR-71,08-SEP-97
21405,14166,ATEX OIL COMPANY,26736,ATEX 294,,,,U,REMOVED,35.305923,-106.547819,N HWY 85,,BERNALILLO,87004    ,NM,SANDOVAL,03-APR-82,01-SEP-85
21406,14166,ATEX OIL COMPANY,26736,ATEX 294,,,,U,REMOVED,35.305923,-106.547819,N HWY 85,,BERNALILLO,87004    ,NM,SANDOVAL,03-APR-82,01-SEP-85
21409,16398,BEHLES DANIEL ,26738,ATEX 295 C,,,,U,REMOVED,34.97824,-106.322799,5 KUHN RD,,TIJERAS,87059    ,NM,BERNALILLO,10-JUN-76,17-JUN-97
21410,16398,BEHLES DANIEL ,26738,ATEX 295 C,,,,U,REMOVED,34.97824,-106.322799,5 KUHN RD,,TIJERAS,87059    ,NM,BERNALILLO,10-JUN-76,17-JUN-97
21418,16398,BEHLES DANIEL ,26743,ATEX 302 T,,,,U,REMOVED,35.65034,-105.999173,3280 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,01-JAN-78,29-NOV-95
21419,16398,BEHLES DANIEL ,26743,ATEX 302 T,,,,U,REMOVED,35.65034,-105.999173,3280 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,01-JAN-78,29-NOV-95
21420,16398,BEHLES DANIEL ,26743,ATEX 302 T,,,,U,REMOVED,35.65034,-105.999173,3280 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,01-JAN-78,29-NOV-95
21421,16398,BEHLES DANIEL ,26743,ATEX 302 T,,,,U,REMOVED,35.65034,-105.999173,3280 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,01-JAN-78,29-NOV-95
21432,14166,ATEX OIL COMPANY,26747,ATEX 311,,,,U,REMOVED,35.653623,-105.991786,1114 CALLE LA RESOLANA,,SANTA FE,87501    ,NM,SANTA FE,03-APR-82,01-JAN-90
21433,14166,ATEX OIL COMPANY,26747,ATEX 311,,,,U,REMOVED,35.653623,-105.991786,1114 CALLE LA RESOLANA,,SANTA FE,87501    ,NM,SANTA FE,03-APR-82,01-JAN-90
21436,14166,ATEX OIL COMPANY,26749,ATEX 313,,,,U,REMOVED,35.641826,-106.014204,4011 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,09-SEP-71,24-SEP-91
21437,14166,ATEX OIL COMPANY,26749,ATEX 313,,,,U,REMOVED,35.641826,-106.014204,4011 CERRILLOS RD,,SANTA FE,87501    ,NM,SANTA FE,09-SEP-71,24-SEP-91
21440,14166,ATEX OIL COMPANY,26751,ATEX 351,,,,U,REMOVED,35.058464,-106.570198,6431 GIBSON SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,03-APR-82,01-JAN-90
21441,14166,ATEX OIL COMPANY,26751,ATEX 351,,,,U,REMOVED,35.058464,-106.570198,6431 GIBSON SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,03-APR-82,01-JAN-90
21442,14166,ATEX OIL COMPANY,26751,ATEX 351,,,,U,REMOVED,35.058464,-106.570198,6431 GIBSON SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,03-APR-82,01-JAN-90
21452,14166,ATEX OIL COMPANY,26755,ATEX 364,,,,U,REMOVED,35.058387,-106.606167,3513 GIBSON SE,,ALBUQUERQUE,87106    ,NM,BERNALILLO,18-APR-79,01-JAN-89
21453,14166,ATEX OIL COMPANY,26755,ATEX 364,,,,U,REMOVED,35.058387,-106.606167,3513 GIBSON SE,,ALBUQUERQUE,87106    ,NM,BERNALILLO,18-APR-79,01-JAN-89
21454,14166,ATEX OIL COMPANY,26755,ATEX 364,,,,U,REMOVED,35.058387,-106.606167,3513 GIBSON SE,,ALBUQUERQUE,87106    ,NM,BERNALILLO,18-APR-79,01-JAN-89
21470,14166,ATEX OIL COMPANY,26762,ATEX 377,,,,U,REMOVED,35.065416,-106.577559,901 SAN PEDRO SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,19-APR-81,01-JAN-85
21471,14166,ATEX OIL COMPANY,26762,ATEX 377,,,,U,REMOVED,35.065416,-106.577559,901 SAN PEDRO SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,19-APR-81,01-JAN-85
21472,14166,ATEX OIL COMPANY,26762,ATEX 377,,,,U,REMOVED,35.065416,-106.577559,901 SAN PEDRO SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,19-APR-81,01-JAN-85
21503,14166,ATEX OIL COMPANY,26773,ATEX 397,,,,U,REMOVED,35.08096,-106.624188,2060 CENTRAL SW,,ALBUQUERQUE,87105    ,NM,BERNALILLO,04-APR-84,01-MAY-86
