CounterID,EventID,Status,Lead,StatusDate,LUSTStatusCommentsText,ProjectOfficer
4627,1584,Site Cleanup Completed (NFA),RP-Lead,2003-01-30,NFA letter U01027RT,
4628,1585,Confirmed Release,RP-Lead,1999-05-11,,
4629,1585,LUST Cleanup Initiated,RP-Lead,1999-10-04,11/4/99 Clayton Environmental Consultants report,
4630,1585,Site Cleanup Completed (NFA),RP-Lead,1999-11-01,DOH letter U11003JU,
4631,1586,Confirmed Release,RP-Lead,1999-05-12,,
4632,1586,LUST Cleanup Initiated,RP-Lead,1999-10-15,Cls Rpt by Walker 9/99.,
4633,1586,Site Cleanup Completed (NFA),RP-Lead,1999-12-20,NFA U12049RT,
4634,1587,LUST Cleanup Initiated,RP-Lead,1998-10-02,9/1/98 BCH closure report. NFA requested,
4635,1587,Confirmed Release,RP-Lead,1998-10-02,9/98 BCH report,
4636,1587,Site Cleanup Completed (NFA),RP-Lead,1999-05-13,"NFA issued, UO5062RSM",
4637,1588,LUST Cleanup Initiated,RP-Lead,1999-03-25,8/7/91 UNITEK closure report. Requested clean closure letter from DOH.,
4638,1588,Confirmed Release,RP-Lead,1999-03-25,,
4639,1588,Site Cleanup Completed (NFA),RP-Lead,1999-05-24,"NFA issued, UO5088RSM",
4640,1589,Confirmed Release,RP-Lead,1999-05-25,,
4641,1589,LUST Cleanup Initiated,RP-Lead,1999-09-27,Cls Rpt. by Stewart 9/24/99.,
4642,1589,Site Cleanup Completed (NFA),RP-Lead,2000-02-25,U02049RT NFA,
4643,1590,Confirmed Release,RP-Lead,1999-05-27,,
4644,1590,Case Transferred to HEER (unregulated),RP-Lead,1999-06-01,HEATING OIL,
4645,1591,Confirmed Release,RP-Lead,1999-05-28,,
4646,1591,LUST Cleanup Initiated,RP-Lead,1999-11-10,Cls Rpt by JR Herold 9/20/99.,
4647,1591,Site Cleanup Completed (NFA),RP-Lead,1999-12-29,NFA U12079RT,
4648,1592,LUST Cleanup Initiated,RP-Lead,1999-06-01,,
4649,1592,Confirmed Release,RP-Lead,1999-06-01,,
4650,1592,Site Cleanup Completed (NFA),RP-Lead,2000-04-04,,
4651,1593,Confirmed Release,RP-Lead,1999-04-07,,
4652,1593,Site Cleanup Completed (NFA),RP-Lead,2000-06-07,"NFA'd issued 5/22/00, U05039JAR",
4653,1593,LUST Cleanup Initiated,RP-Lead,2000-06-07,see entry on 880020 release,
4654,1594,Confirmed Release,RP-Lead,1999-05-21,,
4655,1594,LUST Cleanup Initiated,RP-Lead,1999-05-21,,
4656,1594,Site Cleanup Completed (NFA),RP-Lead,1999-07-07,,
4657,1595,Confirmed Release,RP-Lead,1999-06-01,,
4658,1595,LUST Cleanup Initiated,RP-Lead,1999-08-30,"Final UST Closure Report (1,000 gallon used oil UST) , dated August 3, 1998, and prepared by ECC",
4659,1595,Site Cleanup Completed (NFA),RP-Lead,2001-10-19,DOH NFA letter U10054SL,
4660,1596,LUST Cleanup Initiated,RP-Lead,1999-06-02,8/18/98 CEC report.,
4661,1596,Confirmed Release,RP-Lead,1999-06-02,"8/18/98 CEC closure report, small amount of release to the soil. NFA requested. Non-notifier",
4662,1596,Site Cleanup Completed (NFA),RP-Lead,1999-06-25,"6/25/99 NFA issued, UO6045RSM",
4663,1597,Confirmed Release,RP-Lead,1999-06-21,,
4664,1597,LUST Cleanup Initiated,RP-Lead,1999-08-16,"Short Term Release Reesponse Report, For Hawaiian Isles Enterprises, 2861 Mokumoa Street, Honolulu, Oahu, Hawaii, dated September 3, 1999, and prepared by Kimura International,Inc.

Groundwater Characterization Activities Report for  For Hawaiian Isles Enterprises, 2861 Mokumoa Street, Honolulu, Hawaii,  96819, dated January 14, 2000, and prepared by Kimura International,Inc.",
4665,1597,Site Cleanup Completed (NFA),RP-Lead,2002-10-03,"NFA letter issued. U09024SL, dated 9/25/02",
4666,1598,LUST Cleanup Initiated,RP-Lead,1999-06-02,"5/27/99 CH2MH Closure report--RSM
NFA requested",
4667,1598,Confirmed Release,RP-Lead,1999-06-02,5/27/99 CH2MH Closure report--RSM,
4668,1598,Site Cleanup Completed (NFA),RP-Lead,1999-06-23,"6/23/99 NFA issued, UO6053RSM",
4669,1599,Confirmed Release,RP-Lead,1999-07-09,,
4670,1599,LUST Cleanup Initiated,RP-Lead,1999-08-05,"Underground Storage Tank Closure Report, City And County Of Honolulu, Kakaako Fire Department-Mechanics Shop, 620 South Street, Honolulu, Hawaii 96813, dated August  27, 1999 and prepared by The Fuel Oil Polishing Company Of Hawaii,Inc. (FOPCO)",
4671,1600,Confirmed Release,RP-Lead,1999-07-16,,
4672,1600,LUST Cleanup Initiated,RP-Lead,1999-11-09,Requested for Release Disconfirmation; Memo of Exempt UST to HEER (U11069SL),
4673,1600,Site Cleanup Completed (NFA),,2006-02-23,NFA letter (U02017SL) dated 2/17/06,
4674,1601,LUST Cleanup Initiated,RP-Lead,1999-07-19,7/25/2001 THIS CLEANUP INITIATED DATE IS USED AS A MARKER BECAUSE DERA FUNDED SITES WERE NOT ASSIGNED A CLEANUP INITATED DATE BY THE HEER OFFICE.  - RK,
4675,1601,Confirmed Release,RP-Lead,1999-07-19,,
4676,1601,Site Cleanup Completed (NFA),RP-Lead,2001-05-25,,
4677,1602,LUST Cleanup Initiated,RP-Lead,1999-07-19,7/25/2001 THIS CLEANUP INITIATED DATE IS USED AS A MARKER BECAUSE DERA FUNDED SITES WERE NOT ASSIGNED A CLEANUP INITATED DATE BY THE HEER OFFICE.  - RK,
4678,1602,Confirmed Release,RP-Lead,1999-07-19,,
4679,1602,Site Cleanup Completed (NFA),RP-Lead,2001-05-25,,
4680,1603,Confirmed Release,RP-Lead,1999-05-27,Release notice provided in 10/27/98 ECC closure report - rcvd by DOH 5/27/99.,
4681,1603,LUST Cleanup Initiated,RP-Lead,1999-11-23,Revised Final Remediation of Petroleum Contaminated Soil Site Assessment Report. 06/06/02 by Environ. Chemical Corp.,
4682,1603,Site Cleanup Completed (NFA),RP-Lead,2002-11-04,Revised Final Remediation of Petroleum Contaminated Soil Site Assessment Report. 06/06/02 by Environ. Chemical Corp. Remediation and follow-up sampling documented site remediated to below DOH Tier 1 SALs.,
4683,1604,LUST Cleanup Initiated,RP-Lead,1999-05-19,,
4684,1604,Confirmed Release,RP-Lead,1999-05-19,"5/12/99 IES closure report, NFA requested-RSM",
4685,1604,Site Cleanup Completed (NFA),RP-Lead,1999-08-26,"NFA ISSUED, U08114RSM",
4686,1605,Confirmed Release,RP-Lead,1999-07-28,,
4687,1605,LUST Cleanup Initiated,RP-Lead,2000-08-17,"Soil sampling report - H.G. Enterprises, Inc.",
4688,1606,Confirmed Release,RP-Lead,1999-07-30,,
4689,1606,LUST Cleanup Initiated,RP-Lead,1999-07-31,,
4690,1606,Site Cleanup Completed (NFA),RP-Lead,1999-11-26,,
4691,1607,Confirmed Release,RP-Lead,1999-07-30,,
4693,1608,Monitored Natural Attenuation,RP-Lead,1999-08-05,,
4694,1608,Confirmed Release,RP-Lead,1999-08-04,,
4695,1608,LUST Cleanup Initiated,RP-Lead,2001-12-21,Site assessement rpt dtd 11/01,
4696,1608,Site Cleanup Completed (NFA),RP-Lead,2005-08-26,,
4697,1609,LUST Cleanup Initiated,RP-Lead,1999-08-06,8/3/99 notification summary,
4698,1609,Confirmed Release,RP-Lead,1999-08-06,,
4699,1609,Site Cleanup Completed (NFA),RP-Lead,2001-05-25,,
4700,1610,LUST Cleanup Initiated,RP-Lead,1999-08-06,8/3/99 release notification summary,
4701,1610,Confirmed Release,RP-Lead,1999-08-06,,
4702,1610,Site Cleanup Completed (NFA),RP-Lead,2001-05-25,,
4703,1611,LUST Cleanup Initiated,RP-Lead,1999-08-06,7/25/2001 THIS CLEANUP INITIATED DATE IS USED AS A MARKER BECAUSE DERA FUNDED SITES WERE NOT ASSIGNED A CLEANUP INITATED DATE BY THE HEER OFFICE.  - RK,
4704,1611,Confirmed Release,RP-Lead,1999-08-06,,
4705,1611,Site Cleanup Completed (NFA),RP-Lead,2001-05-25,,
4706,1612,Confirmed Release,RP-Lead,1999-08-12,Phone report by HIES-RSM,
4707,1612,LUST Cleanup Initiated,RP-Lead,2000-03-03,10/25/99-HIES Closure Report,
4708,1612,Site Cleanup Completed (NFA),RP-Lead,2001-05-03,,
4709,1613,LUST Cleanup Initiated,RP-Lead,1999-08-12,7/25/2001 THIS CLEANUP INITIATED DATE IS USED AS A MARKER BECAUSE DERA FUNDED SITES WERE NOT ASSIGNED A CLEANUP INITATED DATE BY THE HEER OFFICE.  - RK,
4710,1613,Confirmed Release,RP-Lead,1999-08-12,,
4712,1614,LUST Cleanup Initiated,RP-Lead,1999-07-28,,
4713,1614,Confirmed Release,RP-Lead,1999-07-28,Notification to HEER (case #199907280950-476),
4714,1615,LUST Cleanup Initiated,RP-Lead,1999-07-28,,
4715,1615,Confirmed Release,RP-Lead,1999-07-28,HEER case #199907280951-477,
4716,1615,Site Cleanup Completed (NFA),RP-Lead,2001-09-18,,
4717,1616,LUST Cleanup Initiated,RP-Lead,1999-08-16,7/25/2001 THIS CLEANUP INITIATED DATE IS USED AS A MARKER BECAUSE DERA FUNDED SITES WERE NOT ASSIGNED A CLEANUP INITATED DATE BY THE HEER OFFICE.  - RK,
4718,1616,Confirmed Release,RP-Lead,1999-08-16,8/24/99 CRN UO8088RSM,
4720,1617,LUST Cleanup Initiated,RP-Lead,1999-07-30,"7/20/99 FOPCO CLOSURE REPORT, NFA REQUESTED-RSM",
4721,1617,Confirmed Release,RP-Lead,1999-07-30,,
4722,1617,Site Cleanup Completed (NFA),State-Lead with State Money,1999-08-26,"NFA ISSUED, UO8124RSM",
4723,1618,Confirmed Release,RP-Lead,1999-08-18,,
4724,1618,LUST Cleanup Initiated,RP-Lead,1999-09-14,UST Closure Assessment Gate 20,
4725,1618,Site Cleanup Completed (NFA),RP-Lead,2001-05-21,,
4726,1619,Confirmed Release,RP-Lead,1999-08-26,8/26/99 LFR letter,
4727,1619,LUST Cleanup Initiated,RP-Lead,2000-10-02,"Report rcvd June 2000, LFR recommended seasonal gw monitoring, concurred.",
4728,1619,Site Cleanup Completed (NFA),RP-Lead,2001-10-23,"NFA'd 10/19/01, U10047JAR, per Aug 2001 GW monitoring and Final RR report.",
4729,1620,Confirmed Release,RP-Lead,1999-08-19,"Via phone call to R. Maniulit, U08086RSM CRN letter sent on 8/23/99",
4730,1620,LUST Cleanup Initiated,RP-Lead,1999-08-25,8/27/99 ESTC letter report-RSM,
4731,1620,Site Cleanup Completed (NFA),State-Lead with State Money,1999-11-04,"NFA ISSUED, U11015RSM",
4732,1621,Confirmed Release,RP-Lead,1999-07-27,,
4733,1621,LUST Cleanup Initiated,RP-Lead,1999-07-27,"7/22/99 JRHA Closure Report, NFA requested-RSM",
4734,1621,Site Cleanup Completed (NFA),State-Lead with State Money,1999-09-23,"NFA Issued, UO9016RSM",
4735,1622,Confirmed Release,RP-Lead,1999-08-17,,
4736,1622,LUST Cleanup Initiated,RP-Lead,1999-08-24,,
4737,1622,Site Cleanup Completed (NFA),RP-Lead,1999-11-16,NFA'd  11/8/99 U11024JAR,
4738,1623,Confirmed Release,RP-Lead,1999-08-30,"7/15/98 Brewer report (transmitted 8/27/99, rcvd 8/30/99)",
4739,1623,LUST Cleanup Initiated,RP-Lead,2001-12-21,rpt rcvd 8/99,
4740,1623,Site Cleanup Completed (NFA),RP-Lead,2002-12-10,NFA'd 10/23/02  U10046JAR,
4741,1624,Confirmed Release,RP-Lead,1998-05-01,,
4742,1624,LUST Cleanup Initiated,RP-Lead,1998-10-20,Environmental Chemical Corporation report,
4743,1624,Site Cleanup Completed (NFA),RP-Lead,1999-10-11,DOH ltr. U10033JU,
4744,1625,LUST Cleanup Initiated,RP-Lead,1999-05-14,"5/7/99 CRN - PCS excavated, FP removal. Site Assessment Report, Underground Storage Tanks KB-49,  KB-54,  KB-55 , At Marine Corps Base Hawaii, Kaneohe, Oahu, State of Hawaii DOH Facility Identification Number 9-102120-49,    9-102123-54,      
9-102123-55 , dated August  2, 1999, and prepared by Morrison Knudsen Corporation Environmental Group. ( Jose has assumed this case. Shaobin, 11/9/99)",
4745,1625,Confirmed Release,RP-Lead,1999-05-14,5/7/99 CRN,
4746,1625,Site Cleanup Completed (NFA),RP-Lead,2004-03-22,,
4747,1626,Confirmed Release,RP-Lead,1999-09-09,,
4748,1626,LUST Cleanup Initiated,RP-Lead,2000-05-08,Closure & Short Term Rls Resp rpt rcvd 3/1/00.  RFI letter submitted 3/15/00,
4749,1626,Site Cleanup Completed (NFA),RP-Lead,2001-03-20,"NFA'd March 19, 2001, UO3023JAR",
4750,1627,Confirmed Release,RP-Lead,1998-05-08,,
4752,1628,Confirmed Release,RP-Lead,1998-04-29,,
4753,1628,LUST Cleanup Initiated,RP-Lead,1999-05-27,10/23/98 ECC Site Assessment Report-RSM,
4754,1628,Site Cleanup Completed (NFA),RP-Lead,2000-07-18,"NFA ISSUED, U07022RSM",
4755,1629,Confirmed Release,RP-Lead,1998-05-29,,
4756,1629,Site Cleanup Completed (NFA),RP-Lead,2000-02-29,NFA'd  2/15/00  U02006JAR,
4757,1629,LUST Cleanup Initiated,RP-Lead,2000-02-29,report submitted 1/7/00,
4758,1630,LUST Cleanup Initiated,RP-Lead,1996-03-28,closure report,
4759,1630,Confirmed Release,RP-Lead,1996-03-28,,
4760,1630,Site Cleanup Completed (NFA),RP-Lead,2000-06-27,ESE Site investigation report,
4761,1631,Confirmed Release,RP-Lead,1999-09-13,,
4762,1631,LUST Cleanup Initiated,,1999-12-16,Rpt by Masa Fuj 12.16.04 -RT,
4763,1631,Site Cleanup Completed (NFA),,2004-12-23,U12032RT,
4764,1632,Confirmed Release,RP-Lead,1999-09-13,,
4765,1632,LUST Cleanup Initiated,RP-Lead,2000-05-10,Cls Rpt by Walker December 1999,
4766,1632,Site Cleanup Completed (NFA),RP-Lead,2000-07-17,NFA U07024RT,
4767,1633,Confirmed Release,RP-Lead,1999-09-14,,
4768,1633,LUST Cleanup Initiated,RP-Lead,2000-06-30,Cls Rpt by Brewer 1/6/2000.,
4769,1633,Site Cleanup Completed (NFA),RP-Lead,2000-11-20,NFA U11041RT,
4770,1634,Confirmed Release,RP-Lead,1998-07-24,12/19/97 Morrison Knudsen report rcvd 7/24/98,
4771,1634,LUST Cleanup Initiated,RP-Lead,1999-02-07,"Site Assessment Report, Underground Storage Tank CS-A-26, at Camp Smith, Oahu, dated December 19, 1997, prepared by Morrison Knudsen Corporation Environmental Group.",
4772,1635,Monitored Natural Attenuation,RP-Lead,1999-09-23,,
4773,1635,Confirmed Release,RP-Lead,1998-07-24,12/19/97 Morrison Knudsen report rcvd 7/24/98,
4774,1635,LUST Cleanup Initiated,RP-Lead,2000-02-10,"Site Assessment Report, Underground Storage Tank CS-A-27,
at Camp Smith, Oahu, dated December 19, 1997, and prepared by Morrison Knudsen Corporation Environmental Group.",
4775,1635,Exposure Prevention Management Plan,,2002-10-01,EPMP sent to DOH.,
4776,1635,Site Cleanup Completed (NFA),,2005-04-04,DOH letter dated 4/4/05,
4777,1636,Confirmed Release,RP-Lead,1998-07-24,12/12/97 Morrison Knudsen report rcvd 7/24/98,
4778,1636,LUST Cleanup Initiated,RP-Lead,1998-12-07,"Site Assessment Report, Underground Storage Tank CS-A-21, at Camp Smith, Oahu, dated December 12, 1997, prepared by Morrison Knudsen Corporation Environmental Group.",
4779,1636,Site Cleanup Completed (NFA),RP-Lead,2005-09-21,,
4780,1637,Confirmed Release,RP-Lead,1999-09-20,,
4781,1637,LUST Cleanup Initiated,RP-Lead,1999-10-01,,
4782,1637,Site Cleanup Completed (NFA),RP-Lead,2000-06-24,NFA U06046RT,
4783,1638,Confirmed Release,RP-Lead,1999-09-23,,
4784,1638,LUST Cleanup Initiated,RP-Lead,1999-10-21,"Underground Storage Tank Closure And Release Response Report, Former Shell Service Station, 10 South Kamehameha Highway, Wahiawa, Hawaii, dated October 21, 1999  and Prepared by Brewer Environmental Services (BES)",
4785,1638,Site Cleanup Completed (NFA),RP-Lead,1999-12-22,"U12064SL, NFA issued.",
4786,1639,Confirmed Release,RP-Lead,1999-09-13,,
4787,1639,LUST Cleanup Initiated,RP-Lead,1999-11-01,"Walker Consultants, Ltd. report",
4788,1639,Site Cleanup Completed (NFA),RP-Lead,1999-12-01,DOH letter U12004JU,
4789,1640,Confirmed Release,RP-Lead,1997-03-19,,
4790,1640,LUST Cleanup Initiated,RP-Lead,1997-12-12,Morrison Knudsen Environmental Group,
4792,1641,Confirmed Release,RP-Lead,1997-04-22,,
4793,1642,LUST Cleanup Initiated,RP-Lead,1997-03-14,2/5/97 CRN report,
4794,1642,Confirmed Release,RP-Lead,1997-03-14,3/13/97 Notification Form rcvd 3/14/97,
4795,1642,Site Cleanup Completed (NFA),RP-Lead,2003-07-24,,
4796,1643,Confirmed Release,RP-Lead,1997-03-14,3/13/97 Notification Form rcvd 3/14/97,
4797,1644,Confirmed Release,RP-Lead,1997-04-22,,
4799,1645,Confirmed Release,RP-Lead,1997-05-15,SUBMITTED CRN - RK,
4800,1645,Disconfirmed Release,RP-Lead,1997-06-01,see ttt results - rk,
5129,1761,Site Cleanup Completed (NFA),RP-Lead,2001-02-27,,
4801,1646,LUST Cleanup Initiated,RP-Lead,1999-10-06,10/19/99 CRN report,
4802,1646,Confirmed Release,,1999-10-06,VIA PHONE BY BOBBY MUSO OF BREWER ENVIRONMENTAL-RSM,
4803,1646,Site Cleanup Completed (NFA),RP-Lead,2003-02-25,,
4804,1647,Confirmed Release,RP-Lead,1997-11-28,SEE THE 11/28/97 NOTIFICATION FORM.  THIS UST IS DERA FUNDED AND EXEMPT - RK,
4805,1648,Confirmed Release,,1995-12-01,SEE CLOSURE REPT DATED 9/19/96 - RK,
4806,1648,LUST Cleanup Initiated,RP-Lead,1996-09-25,,
4807,1648,Site Cleanup Completed (NFA),,2005-05-25,U05057CP,
4808,1649,Confirmed Release,,1992-11-16,SEE 2/10/97 REPORT - RK,
4809,1649,Site Cleanup Completed (NFA),RP-Lead,2000-05-08,"NFA'd 5/1/00, UO5003JAR",
4810,1649,LUST Cleanup Initiated,RP-Lead,2000-05-08,Report submitted 11/28/97,
4811,1650,Confirmed Release,,1997-02-01,SEE REPORTED DATED 10/7/97  -RK,
4812,1650,LUST Cleanup Initiated,RP-Lead,1997-02-21,Colsure report indicates no contamination above Tier 1,
4813,1650,Site Cleanup Completed (NFA),RP-Lead,2002-02-08,NFA U02036MS,
4814,1651,Confirmed Release,RP-Lead,1995-11-21,SEE NOTIFICATION FORM DATED 2/13/98 - RK,
4815,1652,Confirmed Release,RP-Lead,1995-11-14,SEE NOTIFICATION FORM DATED 2/13/98 - RK,
4816,1653,Confirmed Release,,1995-07-27,SEE NOTIFICATION FORM DATED 2/13/98 - RK,
4817,1654,Confirmed Release,RP-Lead,1999-10-20,VIA TELEPHONE CALL FROM MIKE CHOY - RK,
4818,1654,LUST Cleanup Initiated,RP-Lead,2000-01-20,"cls rpt by Rest, Inc.",
4820,1655,Confirmed Release,,1993-03-01,"via notification form dated Feb 12, 1999 - GO",
4821,1655,LUST Cleanup Initiated,RP-Lead,1999-12-14,"UST Closure report dated May 93 and rcvd 12/9/99.  Potential for NFA, need to review.",
4822,1655,Site Cleanup Completed (NFA),RP-Lead,2000-01-24,"NFA'd 1/18/00, U01026JAR",
4823,1656,Confirmed Release,,1999-10-08,,
4824,1656,Site Cleanup Completed (NFA),RP-Lead,2000-06-27,"NFA'd 6/26/00, UO6053JAR",
4825,1656,LUST Cleanup Initiated,RP-Lead,2000-06-27,"UST Closure Assessment, dtd 5/00",
4826,1657,Confirmed Release,,1999-10-06,,
4827,1657,LUST Cleanup Initiated,RP-Lead,2000-05-30,"Edward K. Noda & Assc., Site Characterization and Closure report",
4828,1657,Site Cleanup Completed (NFA),RP-Lead,2000-07-06,U07009JU DOH letter,
4829,1658,Confirmed Release,,1998-11-01,VIA CALL ON 10/27/99 - RK,
4830,1658,LUST Cleanup Initiated,RP-Lead,2000-07-27,"Closure rpt dtd 7 Dec 99, states "" tank not there"" consultant excavated area and detected TPH-d at 2,500 ppm, no BTEX or PAH's.   Based on results decided to close out site.  Plans are to built a Civic Center w/i the area.  If contamination is detected they need to address contamination.",
4831,1658,Site Cleanup Completed (NFA),RP-Lead,2000-09-08,"NFA'd 7/31/00, UO7053JAR",
4832,1659,Confirmed Release,,1997-09-11,SEE CLOSURE REPORT DATED 4/26/99 - RK,
4833,1659,LUST Cleanup Initiated,RP-Lead,1999-10-12,,
4834,1659,Site Cleanup Completed (NFA),RP-Lead,1999-11-29, NFA U11057RT,
4835,1660,Confirmed Release,,1998-01-09,VIA CRN - RK,
4836,1660,LUST Cleanup Initiated,RP-Lead,1999-10-12,Cls Rpt by Morrison Knudsen 4/19/99.,
4837,1660,Site Cleanup Completed (NFA),RP-Lead,1999-12-06,NFA U11084RT,
4838,1661,Confirmed Release,,1996-09-04,SEE REPORT DATED 3/28/97 - RK,
4839,1661,LUST Cleanup Initiated,RP-Lead,1999-09-27,"Closure Report, UST KB-53 at Marine Corps Base Hawaii, Kaneohe, Oahu, dated 3/28/97, prepared  by Morrison Knudsen Corporation Environmental Group",
4840,1661,Site Cleanup Completed (NFA),RP-Lead,2000-01-12,"NFA letter, U11023SL",
4841,1662,Confirmed Release,,1997-05-27,SEE REPORT DATED 10/5/98 - RK,
4842,1662,LUST Cleanup Initiated,RP-Lead,1998-10-05,"Closure Report, Underground Storage Tank KB-21 at Marine Corps Base Hawaii, Kaneohe, Oahu, State of Hawaii DOH Facility Identification Number 9-102105-21, dated October  5, 1998, prepared by Morrison Knudsen Corporation Environmental Group.",
4843,1662,Site Cleanup Completed (NFA),RP-Lead,2000-01-13,NFA letter U11034SL,
4844,1663,Confirmed Release,RP-Lead,1995-05-01,SEE REPORT DATED 2/13/97 - RK,
4845,1663,LUST Cleanup Initiated,RP-Lead,1997-02-13,"Final Underground Storage Tank Closure Report, UST KB-18, Building 207, Marine Corps Base Hawaii, Kaneohe, Oahu, Hawaii (Revised), dated February 13, 1997, prepared by Environmental Sciences Pacific, Inc..",
4846,1664,Confirmed Release,RP-Lead,1996-12-01,SEE REPORT DATED 11/14/97 - RK,
4847,1664,LUST Cleanup Initiated,RP-Lead,1997-11-14,"Closure Report, Underground Storage Tank  KB-45, KB-46, KB-47 at Marine Corps Base Hawaii, Kaneohe, Oahu, State of Hawaii DOH Facility Identification Numbers 9-102119-45, 9-102119-46,      9-102119-47, dated November  14, 1997, prepared  by Morrison Knudsen Corporation Environmental Group (MKCEG)",
4848,1664,Site Cleanup Completed (NFA),RP-Lead,2000-01-13,NFA Letter U11034SL,
4849,1665,Confirmed Release,,1995-01-11,SEE REPORTED DATED 1/29/97 - RK,
4850,1665,LUST Cleanup Initiated,RP-Lead,1997-01-01,"Environmental Sciences-Pacific, Inc. report",
4851,1665,Site Cleanup Completed (NFA),RP-Lead,1999-11-26,DOH letter U11071JU,
4852,1666,Confirmed Release,RP-Lead,1997-12-08,SEE REPORT DATED 8/7/98 - RK,
4853,1666,LUST Cleanup Initiated,RP-Lead,1999-11-24,Morrison Knudsen Corporation report,
4854,1666,Site Cleanup Completed (NFA),RP-Lead,2001-02-12,U02009JU,
4855,1667,Confirmed Release,RP-Lead,1995-05-01,SEE REPORT DATED 2/13/97 - RK,
4856,1667,LUST Cleanup Initiated,RP-Lead,1999-10-12,2/13/97 - ES-P closure report - RSM,
4857,1668,Confirmed Release,RP-Lead,1996-02-01,SEE CLOSURE REPT DATED 5/9/97 -RK,
4858,1668,LUST Cleanup Initiated,RP-Lead,1999-10-12,5/9/97-MKCEG Closure Report,
4859,1668,Site Cleanup Completed (NFA),State-Lead with State Money,1999-11-22,"NFA ISSUED, U11056RSM",
4860,1669,Confirmed Release,RP-Lead,1997-01-01,SEE REPORT DATED 11/14/97 - RK,
4861,1669,LUST Cleanup Initiated,RP-Lead,1999-10-12,11/14/97-MKCEG Closure Report-RSM,
5266,1809,Site Cleanup Completed (NFA),,2004-09-30,U09038SF,
4862,1669,Site Cleanup Completed (NFA),State-Lead with State Money,1999-11-22,"NFA ISSUED, U11042RSM",
4863,1670,LUST Cleanup Initiated,RP-Lead,1997-10-01,7/26/99 MKCEG Closure Report. NFA requested-RSM,
4864,1670,Confirmed Release,RP-Lead,1997-10-01,SEE REPORT DATED 7/26/99 -R K,
4865,1670,Site Cleanup Completed (NFA),State-Lead with State Money,1999-11-22,"NFA ISSUED, U11055RSM",
4866,1671,Confirmed Release,RP-Lead,1995-01-15,SEE REPORT DATED 5/16/95 - RK,
4867,1671,Site Cleanup Completed (NFA),RP-Lead,2000-06-27,"NFA'd 6/26/00, UO6035JAR",
