FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,Piping Style,Safe Suction,American Suction,High Pressure Or Bulk Piping,Piping Material FRP,Piping Material Gal Steel,Piping Material Stainless Steel,Piping Material Steel,Piping Material Copper,Piping Material Flex,Piping Material No Piping,Piping Material Other,Piping Material Unknown,Piping Flex Connector,Piping Corrosion Protection Sacrificial Anode,Piping Corrosion Protection Impressed Current,Piping Corrosion Protection Cathodic Not Required,Piping Corrosion Protection Other,Piping Corrosion Protection Unknown,Piping Line Leak Detector,Piping Automated Intersticial Monitoring,Piping Line Test Annual,Piping Line Test3yr,Piping Groundwater Monitoring,Piping Vapor Monitoring,Piping Interstitial Monitoring,Piping Statistical Inventory Reconciliation,Piping Release Detection Other,Piping Subpart KLine Test,Piping Subpart KOther,Pipe Tank Top Sump,Pipe Tank Top Sump Wall Type,Piping Wall Type,Pipe Trench Liner,Pipe Secondary Containment Other,Pipe Secondary Containment Unknown
4000709,4000709-4,4,4000709-4-1,1,4000709-4-1-1,Suction,Yes,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
4000709,4000709-5,5,4000709-5-1,1,4000709-5-1-1,Pressure,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
4000709,4000709-6,6,4000709-6-1,1,4000709-6-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000709,4000709-7,7,4000709-7-1,1,4000709-7-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
4000709,4000709-8,8,4000709-8-1,1,4000709-8-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-1,1,4000716-1-1,1,4000716-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-2,2,4000716-2-1,1,4000716-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-3,3,4000716-3-1,1,4000716-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-4,4,4000716-4-1,1,4000716-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-5,5,4000716-5-1,1,4000716-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-6,6,4000716-6-1,1,4000716-6-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-7,7,4000716-7-1,1,4000716-7-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-8,8,4000716-8-1,1,4000716-8-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-9,9,4000716-9-1,1,4000716-9-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000716,4000716-10,10,4000716-10-1,1,4000716-10-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000718,4000718-9,9,4000718-9-1,1,4000718-9-1-1,Pressure,No,No,Unknown,No,No,No,No,Yes,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000718,4000718-10,10,4000718-10-1,1,4000718-10-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
4000718,4000718-11,11,4000718-11-1,1,4000718-11-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
4000718,4000718-13,13,4000718-13-1,1,4000718-13-1-1,Suction,No,Yes,Unknown,No,No,No,No,Yes,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
4000718,4000718-14,14,4000718-14-1,1,4000718-14-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
4000718,4000718-15,15,4000718-15-1,1,4000718-15-1-1,Suction,Yes,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000719,4000719-1,1,4000719-1-1,1,4000719-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000719,4000719-2,2,4000719-2-1,1,4000719-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000719,4000719-3,3,4000719-3-1,1,4000719-3-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000719,4000719-4,4,4000719-4-1,1,4000719-4-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000719,4000719-5,5,4000719-5-1,1,4000719-5-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
4000719,4000719-6,6,4000719-6-1,1,4000719-6-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Unknown,No,Yes,No
4000719,4000719-7,7,4000719-7-1,1,4000719-7-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Unknown,No,Yes,No
4000734,4000734-1,1,4000734-1-1,1,4000734-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000734,4000734-2,2,4000734-2-1,1,4000734-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000734,4000734-3,3,4000734-3-1,1,4000734-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000734,4000734-4,4,4000734-4-1,1,4000734-4-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000754,4000754-1,1,4000754-1-1,1,4000754-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000754,4000754-2,2,4000754-2-1,1,4000754-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000754,4000754-3,3,4000754-3-1,1,4000754-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000754,4000754-4,4,4000754-4-1,1,4000754-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000754,4000754-6,6,4000754-6-1,1,4000754-6-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000765,4000765-1,1,4000765-1-1,1,4000765-1-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000818,4000818-1,1,4000818-1-1,1,4000818-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000818,4000818-2,2,4000818-2-1,1,4000818-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000818,4000818-3,3,4000818-3-1,1,4000818-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000818,4000818-4,4,4000818-4-1,1,4000818-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000818,4000818-5,5,4000818-5-1,1,4000818-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-1,1,4000821-1-1,1,4000821-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-2,2,4000821-2-1,1,4000821-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-3,3,4000821-3-1,1,4000821-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-4,4,4000821-4-1,1,4000821-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-5,5,4000821-5-1,1,4000821-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-6,6,4000821-6-1,1,4000821-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-7,7,4000821-7-1,1,4000821-7-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000821,4000821-8,8,4000821-8-1,1,4000821-8-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000871,4000871-1,1,4000871-1-1,1,4000871-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000871,4000871-2,2,4000871-2-1,1,4000871-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000871,4000871-3,3,4000871-3-1,1,4000871-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000871,4000871-4,4,4000871-4-1,1,4000871-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000871,4000871-5,5,4000871-5-1,1,4000871-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000884,4000884-1,1,4000884-1-1,1,4000884-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000884,4000884-3,3,4000884-3-1,1,4000884-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000884,4000884-4,4,4000884-4-1,1,4000884-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-1,1,4000917-1-1,1,4000917-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-2,2,4000917-2-1,1,4000917-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-3,3,4000917-3-1,1,4000917-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-4,4,4000917-4-1,1,4000917-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-5,5,4000917-5-1,1,4000917-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4000917,4000917-6,6,4000917-6-1,1,4000917-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-1,1,4001052-1-1,1,4001052-1-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-2,2,4001052-2-1,1,4001052-2-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-3,3,4001052-3-1,1,4001052-3-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-4,4,4001052-4-1,1,4001052-4-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-5,5,4001052-5-1,1,4001052-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001052,4001052-6,6,4001052-6-1,1,4001052-6-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001106,4001106-1,1,4001106-1-1,1,4001106-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001106,4001106-2,2,4001106-2-1,1,4001106-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001106,4001106-3,3,4001106-3-1,1,4001106-3-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001106,4001106-4,4,4001106-4-1,1,4001106-4-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001106,4001106-5,5,4001106-5-1,1,4001106-5-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001117,4001117-1,1,4001117-1-1,1,4001117-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001364,4001364-2,2,4001364-2-1,1,4001364-2-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-1,1,4001664-1-1,1,4001664-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-2,2,4001664-2-1,1,4001664-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-3,3,4001664-3-1,1,4001664-3-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-4,4,4001664-4-1,1,4001664-4-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-5,5,4001664-5-1,1,4001664-5-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-7,7,4001664-7-1,1,4001664-7-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-9,9,4001664-9-1,1,4001664-9-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-10,10,4001664-10-1,1,4001664-10-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-11,11,4001664-11-1,1,4001664-11-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-12,12,4001664-12-1,1,4001664-12-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001664,4001664-13,13,4001664-13-1,1,4001664-13-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001666,4001666-1,1,4001666-1-1,1,4001666-1-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001666,4001666-2,2,4001666-2-1,1,4001666-2-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001666,4001666-3,3,4001666-3-1,1,4001666-3-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001666,4001666-4,4,4001666-4-1,1,4001666-4-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001666,4001666-5,5,4001666-5-1,1,4001666-5-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001668,4001668-1,1,4001668-1-1,1,4001668-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001668,4001668-2,2,4001668-2-1,1,4001668-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001668,4001668-3,3,4001668-3-1,1,4001668-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001668,4001668-4,4,4001668-4-1,1,4001668-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001668,4001668-5,5,4001668-5-1,1,4001668-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001885,4001885-1,1,4001885-1-1,1,4001885-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001885,4001885-2,2,4001885-2-1,1,4001885-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001885,4001885-3,3,4001885-3-1,1,4001885-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001885,4001885-4,4,4001885-4-1,1,4001885-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001885,4001885-7,7,4001885-7-1,1,4001885-7-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001958,4001958-1,1,4001958-1-1,1,4001958-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
4001958,4001958-2,2,4001958-2-1,1,4001958-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
