FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,PipingStyle,SafeSuction,AmericanSuction,HighPressureOrBulkPiping,PipingMaterialFRP,PipingMaterialGalSteel,PipingMaterialStainlessSteel,PipingMaterialSteel,PipingMaterialCopper,PipingMaterialFlex,PipingMaterialNoPiping,PipingMaterialOther,PipingMaterialUnknown,PipingFlexConnector,PipingCorrosionProtectionSacrificialAnode,PipingCorrosionProtectionImpressedCurrent,PipingCorrosionProtectionCathodicNotRequired,PipingCorrosionProtectionOther,PipingCorrosionProtectionUnknown,PipingLineLeakDetector,PipingAutomatedIntersticialMonitoring,PipingLineTestAnnual,PipingLineTest3yr,PipingGroundwaterMonitoring,PipingVaporMonitoring,PipingInterstitialMonitoring,PipingStatisticalInventoryReconciliation,PipingReleaseDetectionOther,PipingSubpartKLineTest,PipingSubpartKOther,PipeTankTopSump,PipeTankTopSumpWallType,PipingWallType,PipeTrenchLiner,PipeSecondaryContainmentOther,PipeSecondaryContainmentUnknown
3-000352,2,1,4242,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000352,3,2,4243,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000352,4,3,4244,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000352,5,4,4245,4,,No Piping,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000353,1,1,4246,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000353,2,2,4247,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000353,3,3,4248,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000353,4,4,4249,4,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000353,5,5,4250,5,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000353,6,6,12959,6,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000353,7,7,12960,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000353,7,7,12961,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000354,1,1,4251,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000354,2,2,4252,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000354,3,3,4253,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000354,4,4,4254,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000354,5,6,4255,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,1,10,4257,10,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,10,9,4266,9,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,3,2,4259,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,4,3,4260,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,5,4,4261,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,6,5,4262,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000355,9,8,4265,8,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000356,1,1,4267,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000358,1,1,4281,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000358,2,2,4282,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000358,3,3,4283,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000358,4,4,4284,4,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000358,6,6,4285,6,,No Piping,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000359,1,1,4287,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000359,2,2,4288,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000359,3,3,4289,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000360,1,1,4290,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000360,2,2,4291,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000360,3,3,4292,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000360,4,4,4293,4,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,1,1,4295,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,2,2,4296,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,3,3,4297,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,4,4,4298,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,5,5,4299,5,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,6,6,4300,6,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,7,7,4301,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000361,8,9,4302,9,,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000362,1,1,4303,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000362,2,2,4304,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000362,3,3,4305,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000362,4,4,4306,4,,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000363,1,1,4307,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000363,2,2,4308,2,,Non-operational,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000363,3,3,4309,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000363,4,4,4310,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000363,5,1,4311,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000363,6,3,4312,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000363,7,2,4313,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
3-000363,8,8,4314,8,,Non-operational,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,1,10,4315,10,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,10,7,4324,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,2,1,4316,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,3,2,4317,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,4,3,4318,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,5,4,4319,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,6,5,4320,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,7,6,4321,6,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,8,9,4322,9,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000364,9,8,4323,8,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000365,1,1,4325,1,,Suction,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000365,2,2,4326,2,,Suction,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000365,3,3,4327,3,,Suction,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000365,4,4,4328,4,,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000367,1,1,4329,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000368,1,1,4330,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000369,1,1,4331,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000369,2,2,4332,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000369,3,3,4333,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000369,4,4,4334,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000369,5,5,4335,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,1,1,4336,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,2,2,4337,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,3,3,4338,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,4,4,4339,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,5,5,4340,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000370,6,6,4341,6,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000371,1,1,4342,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000371,2,2,4343,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000371,3,3,4344,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000371,4,4,4345,4,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
3-000372,1,1,4346,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000372,2,2,4347,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000372,3,3,4348,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000373,1,1,4349,1,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000373,2,2,15673,2,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000373,3,3,4350,3,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000373,4,4,4351,4,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000373,5,5,4352,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000374,1,1,4353,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000374,2,2,4354,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000374,3,3,4355,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000374,4,4,4356,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000374,5,5,4357,5,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000374,6,6,4358,6,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000374,7,7,4359,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000375,1,5,4360,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000375,2,2,4361,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000375,3,1,4362,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000375,4,3,4363,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000375,5,2,4364,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
3-000375,6,6,4365,6,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000375,7,7,4366,7,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000376,10,10,4373,10,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000376,4,1,4367,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000376,5,2,4368,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000376,6,3,4369,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000376,7,4,4370,4,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000376,8,5,4371,5,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000376,9,6,4372,6,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000377,1,1,4374,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000377,2,2,4375,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000377,3,3,4376,3,,Suction,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000378,1,1,4378,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000378,2,2,4379,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000378,3,3,4380,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000378,4,4,4381,4,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
3-000378,5,5,4382,5,,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
3-000378,6,6,15047,6,,Unknown,No,No,No,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
