FacilityID,FacilityName,OwnerType,FacilityType1,FacilityType2,FacilityAddress1,FacilityAddress2,FacilityCity,FacilityCounty,FacilityZipCode,FacilityState,FacilityEPARegion,FacilityTribalSite,FacilityTribe,FacilityLatitude,FacilityLongitude,FacilityCoordinateSource,FacilityOwnerCompanyName,FacilityOperatorCompanyName,FinancialResponsibilityObtained,FinancialResponsibilityBondRatingTest,FinancialResponsibilityCommercialInsurance,FinancialResponsibilityGuarantee,FinancialResponsibilityLetterOfCredit,FinancialResponsibilityLocalGovernmentFinancialTest,FinancialResponsibilityRiskRetentionGroup,FinancialResponsibilitySelfInsuranceFinancialTest,FinancialResponsibilityStateFund,FinancialResponsibilitySuretyBond,FinancialResponsibilityTrustFund,FinancialResponsibilityOtherMethod,USTReportedRelease,AssociatedLUSTID,DispenserID,DispenserUDC,DispenserUDCWallType
5-000702,Georgetown Pumping Building,Local Organization,Industrial,,3 Town Alley,,Georgetown,Sussex,19947,DE,3,,,38.6879,-75.3817,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,Yes,S9511275,,,
5-000706,Bodies Dairy Market #4,Private Organization,Retail fuel sales (non-marina),,78 Church Street,,Selbyville,Sussex,19975,DE,3,,,38.456499,-75.22868,Map interpolation,"OM - SHIV Groceries, Inc.",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S2103021,,,
5-000707,Dagsboro Fire Co,Local Organization,Commercial,,31818 Waples St,,Dagsboro,Sussex,19939,DE,3,,,38.5535,-75.2454,Map interpolation,Dagsboro Fire Company,,No,,,,,,,,No,,,,Yes,S8410022,,,
5-000708,Seaford Exxon,Private Organization,Retail fuel sales (non-marina),,22909 Sussex Highway,,Seaford,Sussex,19973,DE,3,,,38.6607,-75.593,Map interpolation,Wilson Baker,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S1512167,,,
5-000709,Shore Stop #254 Lewes,Private Organization,Retail fuel sales (non-marina),,20701 John J Williams Highway,,Lewes,Sussex,19958,DE,3,,,38.7,-75.1686,Map interpolation,"GPM3, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S0409110,,,
5-000710,Bests Store Inc Nassau See also  5-000534,Private Organization,Retail fuel sales (non-marina),,17412 Coastal Highway,,Lewes,Sussex,19958,DE,3,,,38.7472,-75.1772,Map interpolation,Bests Store,,No,,,,,,,,No,,,,Yes,S1111145,,,
5-000711,Williams Walter,Person,Commercial,,18352 County Seat Dr,,Georgetown,Sussex,19947,DE,3,,,38.6524,-75.4303,Map interpolation,"Williams, Walter ",,No,,,,,,,,No,,,,Yes,S1310102,,,
5-000712,Georgetown Waste Water Treatment,Local Organization,Industrial,,98 Stevenson Lane,,Georgetown,Sussex,19947,DE,3,,,38.6872,-75.3765,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,Yes,S9511276,,,
5-000716,Dunn Maurice,Private Organization,Commercial,,510 Dupont Blvd,,Georgetown,Sussex,19947,DE,3,,,38.7002,-75.4006,Map interpolation,"Maurice Dunn Co, Lester Realty",,No,,,,,,,,No,,,,Yes,S9206164,,,
5-000717,Georgetown Water Dept,Local Organization,Industrial,,107 N King Street,,Georgetown,Sussex,19947,DE,3,,,38.6944,-75.3837,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,,,,,
5-000718,Millsboro BP #2461,Private Organization,Retail fuel sales (non-marina),,28194 DuPont Boulevard,,Millsboro,Sussex,19966,DE,3,,,38.5994,-75.3189,Map interpolation,Carroll Independent Fuel LLC,JayKal Petro Inc,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S1307077,,,
5-000719,Estate of William L Ques,Private Organization,Commercial,,704 East Laurel Street Extended,,Georgetown,Sussex,19947,DE,3,,,38.698125,-75.375213,Map interpolation,Estate of William L Quesada,,No,,,,,,,,No,,,,Yes,S9211257,,,
5-000720,Milton Sausage & Scrapple,Private Organization,Commercial,,113 Union Street,,Milton,Sussex,19968,DE,3,,,38.778495,-75.310824,Map interpolation,Milton Sausage & Scrapple,,No,,,,,,,,No,,,,Yes,S9304067,,,
5-000721,Suburban Propane,Private Organization,Commercial,,525 DuPont Highway,PO Box 308,Millsboro,Sussex,19966,DE,3,,,38.572828,-75.282883,Map interpolation,Suburban Propane,,No,,,,,,,,No,,,,Yes,S9302019,,,
5-000723,Third Street Parking Lot,Local Organization,Commercial,,119 3rd St,,Lewes,Sussex,19958,DE,3,,,38.7749,-75.14,Map interpolation,Lewes (City Of),,No,,,,,,,,No,,,,,,,,
5-000724,Little Roxanna Antiques,Person,Commercial,,54 US Route 113,,Selbyville,Sussex,199750031,DE,3,,,38.49574,-75.171914,Map interpolation,"Phillips, William ",,No,,,,,,,,No,,,,Yes,S9304072,,,
5-000725,Sandy Fork General Store Laurel,Private Organization,Retail fuel sales (non-marina),,12324 Laurel Road,Route 24 & Route 74,Laurel,Sussex,19956,DE,3,,,38.553847,-75.532444,Map interpolation,Sandy Fork General Store,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000726,Selbyville Foodrite,Person,Retail fuel sales (non-marina),,48 North Main Street,,Selbyville,Sussex,19975,DE,3,,,38.464714,-75.224298,Map interpolation,"Tariq, Sheikh ",,No,,,,,,,,No,,,,Yes,S1206058,,,
5-000727,Kent Sussex Tire,Private Organization,Auto dealership/auto maintenance & repair,,1200 Norman Eskridge Hwy,,Seaford,Sussex,19973,DE,3,,,38.6528,-75.5967,Map interpolation,Burris Foods - Attention John Burris,,No,,,,,,,,No,,,,Yes,S9303056,,,
5-000728,Jeff Whites Quality Auto,Person,Retail fuel sales (non-marina),,514 W Market St,,Georgetown,Sussex,19947,DE,3,,,38.6826,-75.3957,Map interpolation,"Okie, Isabell ",,No,,,,,,,,No,,,,Yes,S9304070,,,
5-000730,Adkins Oil Company,Private Organization,Other,,1145 Savannah Road,,Lewes,Sussex,19958,DE,3,,,38.763911,-75.149886,Map interpolation,EV Adkins Oil Company - c/o Jim Adkins,,No,,,,,,,,No,,,,Yes,S9308144,,,
5-000732,Hickman & Willey Inc,Private Organization,Retail fuel sales (non-marina),,62 Ellis Alley,,Selbyville,Sussex,19975,DE,3,,,38.456682,-75.226845,Map interpolation,Hickman & Willey,,No,,,,,,,,No,,,,Yes,S9301005,,,
5-000733,Rosingtons Car Care,Private Organization,Retail fuel sales (non-marina),,22672 Harbeson Rd,,Harbeson,Sussex,19951,DE,3,,,38.6735,-75.2355,Map interpolation,EV Adkins Oil Company - c/o Jim Adkins,,No,,,,,,,,No,,,,Yes,S9306106,,,
5-000734,Sam Yoder & Son,Private Organization,Commercial,,750 Deep Grass Lane,RD 1 Box 163 F,Greenwood,Sussex,19950,DE,3,,,38.852773,-75.517742,Map interpolation,Sam Yoder & Son,,No,,,,,,,,No,,,,Yes,S9306101,,,
5-000735,Southern States Cooperative Inc,Private Organization,Commercial,,302 Clayton Street,,Dagsboro,Sussex,19939,DE,3,,,38.548127,-75.249116,Map interpolation,Southern States Cooperative,,No,,,,,,,,No,,,,Yes,S9308154,,,
5-000737,Hazzard Auto Repairs,Person,Auto dealership/auto maintenance & repair,,117 Savannah Road,,Lewes,Sussex,19958,DE,3,,,38.774461,-75.138822,Map interpolation,"Bastian, Jim ",,No,,,,,,,,No,,,,Yes,S9304079,,,
5-000738,Ockel's Farm Airport,Private Organization,Aviation/Aiport,,22304 East Redden Road,,Milton,Sussex,19968,DE,3,,,38.7504,-75.3582,Map interpolation,"Allen Chorman & Son, Inc",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000740,Millsboro Ford,Private Organization,Commercial,,338 West DuPont Highway,,Millsboro,Sussex,19966,DE,3,,,38.575427,-75.28833,Map interpolation,Millsboro Ford,,No,,,,,,,,No,,,,Yes,S9305086,,,
5-000741,Rehoboth Marina,Private Organization,Marina,,1117 Route 1,Collins Avenue,Dewey Beach,Sussex,19971,DE,3,,,38.6879,-75.075548,Map interpolation,Guardian Capital,,No,,,,,,,,No,,,,Yes,S9304075,,,
5-000742,Frank Smith Nursery,Person,Commercial,,200 Delaware Avenue,,Millsboro,Sussex,19966,DE,3,,,38.588822,-75.302711,Map interpolation,"Smith, Bruce F",,No,,,,,,,,No,,,,Yes,S9306104,,,
5-000743,Service Tire Truck Warehouse,Private Organization,Commercial,,900 5th Street & McColley Street,,Milford,Sussex,19963,DE,3,,,38.906765,-75.424656,Map interpolation,Burris Foods - Attention John Burris,,No,,,,,,,,No,,,,Yes,S9309157,,,
5-000744,Seaside Chevrolet,Person,Commercial,,34164 Dupont Blvd,,Frankford,Sussex,19945,DE,3,,,38.5175,-75.2413,Map interpolation,"Horowitz, Stanley ",,No,,,,,,,,No,,,,Yes,S9305097,,,
5-000745,R&R Garage,Person,Auto dealership/auto maintenance & repair,,407 Paynter Avenue,,Lewes,Sussex,19958,DE,3,,,38.775241,-75.146125,Map interpolation,"Bowden, Allen ",,No,,,,,,,,No,,,,Yes,S9402050,,,
5-000746,Parsons Store,Person,Retail fuel sales (non-marina),,37030 Millsboro Hwy,,Millsboro,Sussex,19966,DE,3,,,38.4781,-75.3665,Map interpolation,"Parsons, Roland V",,No,,,,,,,,No,,,,Yes,S9307127,,,
5-000747,Estate of Lida M Brown,Private Organization,Commercial,,14610 Sussex Hwy,,Bridgeville,Sussex,19933,DE,3,,,38.7803,-75.5922,Map interpolation,Estate of Lida M Brown,,No,,,,,,,,No,,,,,,,,
5-000749,Delmarva Textile,Private Organization,Commercial,,254 North Rehoboth Boulevard,,Milford,Kent,19963,DE,3,,,38.92069,-75.421855,Map interpolation,Delaware Importers,,No,,,,,,,,No,,,,Yes,S9309167,,,
5-000750,Kernodles Bus Service,Person,Commercial,,243 Pine Street,,Seaford,Sussex,19973,DE,3,,,38.643763,-75.613425,Map interpolation,"Norton, Christopher ",,No,,,,,,,,No,,,,,,,,
5-000753,Artcraft Lighting Center,Private Organization,Other,,542 South Bedford Street,,Georgetown,Sussex,19947,DE,3,,,38.666824,-75.377997,Map interpolation,Bayard Parsons,,No,,,,,,,,No,,,,Yes,S8905242,,,
5-000755,Bell Atlantic Inc,Private Organization,Commercial,,333 Market Street & Church Street,,Lewes,Sussex,19958,DE,3,,,38.7736,-75.1416,Map interpolation,Verizon Delaware,,No,,,,,,,,No,,,,Yes,S8806034,,,
5-000756,Nanticoke Laundry & Dry Cleaning,Private Organization,Commercial,,35 North Market Street,,Seaford,Sussex,19973,DE,3,,,38.63828,-75.608972,Map interpolation,Nanticoke Laundry & Dry Cleaning,,No,,,,,,,,No,,,,Yes,N1908075,,,
5-000757,Covey Foods,Private Organization,Agricultural/farm,,25962 Woodland Rd,,Seaford,Sussex,19973,DE,3,,,38.6367,-75.6314,Map interpolation,Covey Foods,,No,,,,,,,,No,,,,Yes,S9401004,,,
5-000760,Hobans Service Center,Private Organization,Retail fuel sales (non-marina),,6 East Church Street,,Selbyville,Sussex,19975,DE,3,,,38.4606,-75.2202,Map interpolation,J Conn Scott,,No,,,,,,,,No,,,,Yes,S9504076,,,
5-000761,Brownies Bait & Tackle,Person,Commercial,,Route 36,RD 1 Box 453A,Milford,Sussex,19963,DE,3,,,38.9265,-75.367,Map interpolation,"Morris, June G",,No,,,,,,,,No,,,,,,,,
5-000762,Johns New Look Auto Body,Private Organization,Retail fuel sales (non-marina),,22128 Sussex Hwy,,Seaford,Sussex,19973,DE,3,,,38.6833,-75.5914,Map interpolation,Johns New Look Auto Body,,No,,,,,,,,No,,,,Yes,S9502049,,,
5-000763,Jones Oliver Store,Person,Retail fuel sales (non-marina),,30498 Jones Store Road,,Millsboro,Sussex,19966,DE,3,,,38.5665,-75.3912,Map interpolation,"Jones, William Oliver",,No,,,,,,,,No,,,,Yes,S9407160,,,
5-000764,Shore Stop #1275,Private Organization,Retail fuel sales (non-marina),,20880 Coastal Highway,,Dewey Beach,Sussex,19971,DE,3,,,38.7019,-75.0829,Map interpolation,"GPM1, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S1803017,,,
5-000765,Bell Atlantic 95540 Angola,Private Organization,Commercial,,24180 John J Williams Highway,South of Route 301,Angola,Sussex,19958,DE,3,,,38.653865,-75.18956,Map interpolation,Verizon Delaware,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S9108173,,,
5-000767,Beauty & The Beach Tackle Shop,Private Organization,Commercial,,4523 Route 1,,Rehoboth Beach,Sussex,19971,DE,3,,,38.731638,-75.134644,Map interpolation,Estate of Jack Lyte,,No,,,,,,,,No,,,,Yes,S9503071,,,
5-000769,Delaware State Police Troop 5 Bridgeville,State Organization,Commercial,,16359 Sussex Highway,RD 2 Box 148,Bridgeville,Sussex,199331090,DE,3,,,38.759174,-75.593677,Map interpolation,State of DE - OMB/DFM,,No,,,,,,,,No,,,,Yes,S0905043,,,
5-000770,Former Delaware State Police Troop 7,Private Organization,Commercial,,3107 Route 1,,Dewey Beach,Sussex,19971,DE,3,,,38.702137,-75.082432,Map interpolation,Troop Association,,No,,,,,,,,No,,,,Yes,S9406144,,,
5-000771,City of Seaford Powerplant,Local Organization,Industrial,,201 South Pine Street,,Seaford,Sussex,19973,DE,3,,,38.6406,-75.6108,Map interpolation,City Of Seaford,,No,,,,,,,,No,,,,,,,,
5-000772,Redden State Forest,State Organization,Other,,18074 Redden Forest Dr,,Georgetown,Sussex,19947,DE,3,,,38.741,-75.413,Map interpolation,DE DDA,"Simmons, LLoyd ",No,,,,,,,,No,,,,Yes,S9801005,,,
5-000777,Georgetown Pumping Station,Local Organization,Industrial,,420 South Bedford Street,,Georgetown,Sussex,19947,DE,3,,,38.6771,-75.3791,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,Yes,S9511277,,,
5-000778,Bell Atlantic 95250 Laurel,Private Organization,Commercial,,201 East 4th Street,,Laurel,Sussex,19956,DE,3,,,38.555955,-75.569994,Map interpolation,Verizon Delaware,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000780,Dillons Service Station,Person,Retail fuel sales (non-marina),,30506 Vines Creek Rd,,Dagsboro,Sussex,19939,DE,3,,,38.5539,-75.2135,Map interpolation,"Dillon, Robert ",,No,,,,,,,,No,,,,Yes,S9201024,,,
5-000781,Parcel 7L Magee Property,State Organization,Residential,,20414 John J Williams Hwy,,Lewes,Sussex,19958,DE,3,,,38.7047,-75.1603,Map interpolation,Delaware (State Of) Department of Transportation - Highways Division,,No,,,,,,,,No,,,,Yes,S9103044,,,
5-000785,TAFQ,Private Organization,Commercial,,4 Baltimore Avenue,,Georgetown,Sussex,19947,DE,3,,,38.690661,-75.350141,Map interpolation,AP Croll & Son,,No,,,,,,,,No,,,,Yes,S9207176,,,
5-000797,Deldot Right of Way Bridgeville,State Organization,Retail fuel sales (non-marina),,100 S Main St,,Bridgeville,Sussex,19933,DE,3,,,38.744,-75.5993,Map interpolation,Delaware Department of Transportation,,No,,,,,,,,No,,,,,,,,
5-000799,Fox Company,Private Organization,Industrial,,3 W Railroad Ave,,Selbyville,Sussex,19975,DE,3,,,38.4576,-75.2282,Map interpolation,Hickman & Willey,,No,,,,,,,,No,,,,Yes,S9410233,,,
5-000801,Georgetown Purnell Building,Local Organization,Commercial,,10 North Bedford Street,,Georgetown,Sussex,19947,DE,3,,,38.690852,-75.386366,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,Yes,S9410235,,,
5-000804,Allens Market,Person,Retail fuel sales (non-marina),,7308 N Union Church Rd,,Milford,Sussex,19963,DE,3,,,38.8899,-75.4561,Map interpolation,"Jester, Allen S",,No,,,,,,,,No,,,,Yes,S9501026,,,
5-000805,Lewes Senior Citizens Center,Private Organization,Residential,,310A Nassau Park Road,,Lewes,Sussex,19958,DE,3,,,38.750496,-75.190277,Map interpolation,Lewes Senior Citizens Center,,No,,,,,,,,No,,,,,,,,
5-000806,Ocean View Police Station,Local Organization,Commercial,,6 Oakwood Avenue,,Ocean View,Sussex,19970,DE,3,,,38.547145,-75.089024,Map interpolation,Town of Ocean View,,No,,,,,,,,No,,,,Yes,S9502048,,,
5-000807,Laurel Bulk Plant Paradee Oil reassigned from 9-000032,Private Organization,Bulk plant storage/petroleum distributor,,30631 Sussex Hwy,,Laurel,Sussex,19956,DE,3,,,38.5641,-75.5581,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,Yes,S8606033,,,
5-000809,Shorts Garage,Person,Retail fuel sales (non-marina),,114 North Main Street,,Bridgeville,New Castle,19933,DE,3,,,38.745772,-75.60008,Map interpolation,"Short, Robert ",,No,,,,,,,,No,,,,Yes,S8605025,,,
5-000810,Fishermans Wharf,Private Organization,Marina,,107 Anglers Rd,,Lewes,Sussex,19958,DE,3,,,38.777,-75.1378,Map interpolation,Fishermans Wharf,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S2201001,,,
5-000813,Durnam Property,Person,Retail fuel sales (non-marina),,22927 Lewes Georgetown Hwy,,Georgetown,Sussex,19947,DE,3,,,38.7079,-75.3384,Map interpolation,"Durnam, Margaret ",,No,,,,,,,,No,,,,,,,,
5-000814,Country Corners Market #8,Private Organization,Retail fuel sales (non-marina),,508 South East 2nd Street,,Milford,Sussex,19963,DE,3,,,38.9102,-75.4223,Map interpolation,Wilson Baker Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000815,High's 161,Private Organization,Retail fuel sales (non-marina),,36345 Lighthouse Road,,Selbyville,Sussex,19975,DE,3,,,38.4709,-75.1149,Map interpolation,High's of Baltimore LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S2303016,,,
5-000816,Dagsboro Town Hall,Local Organization,Commercial,,504 Main Street,PO Box 420,Dagsboro,Sussex,19939,DE,3,,,38.549033,-75.245225,Map interpolation,Dagsboro Town Hall,,No,,,,,,,,No,,,,,,,,
5-000817,Boat Hole Marina,Private Organization,Retail fuel sales (non-marina),, 33595 Boat Hold Blvd,,Lewes,Sussex,19958,DE,3,,,38.702,-75.162,Map interpolation,RA Raley - Bar Farms,,No,,,,,,,,No,,,,,,,,
5-000819,Messick Supply LLC Seaford,Private Organization,Commercial,,14882 Hardscrabble Road,,Seaford,Sussex,19973,DE,3,,,38.619344,-75.482949,Map interpolation,"Messick Supply, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S1312120,,,
5-000820,Deldot Right of Way Georgetown,State Organization,Trucking/transport/fleet operation,,10 North Bedford Street,,Georgetown,Sussex,19947,DE,3,,,38.690852,-75.386366,Map interpolation,Delaware (State Of) Department of Transportation - Kent Sussex,,No,,,,,,,,No,,,,,,,,
5-000824,Farmers Supply Service Inc,Private Organization,Commercial,,102 North Cannon Street,,Bridgeville,Sussex,19933,DE,3,,,38.743147,-75.605352,Map interpolation,Farmers Supply Service,,No,,,,,,,,No,,,,Yes,S9601013,,,
5-000825,Georgetown Service Center,Local Organization,Commercial,,546 S Bedford St,,Georgetown,Sussex,19947,DE,3,,,38.6664,-75.3782,Map interpolation,Town of Georgetown,,No,,,,,,,,No,,,,Yes,S9511278,,,
5-000827,Bridgeville Volunteer Fire Co,Local Organization,Commercial,,315 Market Street,,Bridgeville,Sussex,19933,DE,3,,,38.742244,-75.60403,Map interpolation,Bridgeville Volunteer Fire Company,,No,,,,,,,,No,,,,Yes,S9602028,,,
5-000828,Crystal Car Wash,Private Organization,Commercial,,600 Porter Street,,Seaford,Sussex,19973,DE,3,,,38.645311,-75.621196,Map interpolation,Peninsula Oil Company,,No,,,,,,,,No,,,,Yes,S9510243,,,
5-000830,Shawnee Country Store,Private Organization,Retail fuel sales (non-marina),,6994 Shawnee Road,,Milford,Sussex,19963,DE,3,,,38.891,-75.4546,Map interpolation,Rakesh R Patel,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000831,Pettyjohns Custom Engines,Person,Commercial,,601 Federal Street,,Milton,Sussex,19968,DE,3,,,38.771138,-75.314529,Map interpolation,"Pettyjohn, William E",,No,,,,,,,,No,,,,Yes,S9601017,,,
5-000836,Uncle Willies #16,Private Organization,Retail fuel sales (non-marina),,30341 Sussex Highway,,Laurel,Sussex,19956,DE,3,,,38.57008,-75.563291,Map interpolation,Peninsula Oil Company,,No,,,,,,,,No,,,,Yes,S9604074,,,
5-000837,Kollock Property Joseph,Person,Retail fuel sales (non-marina),,1000 Main Street,,Dagsboro,Sussex,19939,DE,3,,,38.553216,-75.248522,Map interpolation,"Kollock, Joseph A",,No,,,,,,,,No,,,,Yes,S9612214,,,
5-000839,Wawa Food Market #837 ,Private Organization,Retail fuel sales (non-marina),,102 East DuPont Highway,,Millsboro,Sussex,19966,DE,3,,,38.584936,-75.295438,Map interpolation,Wawa Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S2003024,,,
5-000840,Thoro Kleen Inc,Private Organization,Commercial,,11 North Railroad Avenue,,Georgetown,Sussex,19947,DE,3,,,38.692588,-75.384233,Map interpolation,Thoro-Kleen - J Booth Sr,,No,,,,,,,,No,,,,Yes,S9603063,,,
5-000842,General Plumbing Supply,Private Organization,Commercial,,118 East DuPont Highway,,Millsboro,Sussex,19966,DE,3,,,38.583992,-75.294395,Map interpolation,General Plumbing Supply,,No,,,,,,,,No,,,,Yes,S9605106,,,
5-000843,Warringtons Airport Selbyville,Private Organization,Commercial,,32474 Lighthouse Rd,,Selbyville,Sussex,19975,DE,3,,,38.4637,-75.1778,Map interpolation,Hilda Warrington - Marie Rogers,,No,,,,,,,,No,,,,Yes,S9705081,,,
5-000847,Former Bedford Motors,Person,Commercial,,411 North Bedford Street,,Georgetown,Sussex,19947,DE,3,,,38.695441,-75.392363,Map interpolation,"Abbott, Andrew ","Abbott, Drew ",No,,,,,,,,No,,,,Yes,S9712210,,,
5-000849,Royal Farms Store #123,Private Organization,Retail fuel sales (non-marina),,26672 John Williams Highway,,Millsboro,Sussex,19966,DE,3,,,38.6144,-75.2026,Map interpolation,"Two Farms Inc, T/A Royal Farms",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S9701008,,,
5-000850,Holts Landing State Park,State Organization,Other,,26909 Holts Landing Rd,PO Box 76,Millville,Sussex,19970,DE,3,,,38.5886,-75.1281,Map interpolation,Delaware DNREC - Parks & Recreation Division,,No,,,,,,,,No,,,,Yes,S9805074,,,
5-000852,Arrow Safety Device Corp,Private Organization,Commercial,,301 South DuPont Highway,,Georgetown,Sussex,19947,DE,3,,,38.671369,-75.384583,Map interpolation,Arrow Safety Device,,No,,,,,,,,No,,,,,,,,
5-000855,Colony Pool Service Service Inc,Private Organization,Commercial,,108 West North Street,,Georgetown,Sussex,19947,DE,3,,,38.693783,-75.395458,Map interpolation,Colony Pool Service,,No,,,,,,,,No,,,,Yes,S9711193,,,
5-000858,Mountaire Farms,Private Organization,Industrial,,53 Hosier St,,Selbyville,Sussex,19975,DE,3,,,38.4598,-75.2265,Map interpolation,Mountaire Farms Inc,,No,,,,,,,,No,,,,,,,,
5-000860,Estate of Ethel Dukes,Person,Commercial,,30073 State Street,,Dagsboro,Sussex,19939,DE,3,,,38.5761,-75.2644,Map interpolation,"Wootten, Yangie & Ethel ",,No,,,,,,,,No,,,,Yes,S9707100,,,
5-000861,Fleetwood Property,Person,Residential,,710 Easter Lane,,Seaford,Sussex,19973,DE,3,,,38.6094,-75.5928,Map interpolation,"Fleetwood, Everett ",,No,,,,,,,,No,,,,Yes,S9710164,,,
5-000863,Schulze Property Herman,Person,Residential,,2 Schultz Hwy,Box 249,Greenwood,Sussex,19950,DE,3,,,38.8059,-75.5827,Map interpolation,"Schulze, Herman ",,No,,,,,,,,No,,,,,,,,
5-000865,Selbyville Waste Water Plant,Local Organization,Industrial,,20 E Church Street,,Selbyville,Sussex,19975,DE,3,,,38.4617,-75.2185,Map interpolation,Town of Selbyville,,No,,,,,,,,No,,,,,,,,
5-000870,Laurel Village,Private Organization,Commercial,,100 Chaski Lane,,Laurel,Sussex,19956,DE,3,,,38.588678,-75.576467,Map interpolation,Love Creek Marina,,No,,,,,,,,No,,,,,,,,
5-000871,Coast Guard Lifeguarding Station,State Organization,Commercial,,"25039 Coastal Hwy, ",,Rehoboth Beach,Sussex,19971,DE,3,,,38.6338,-75.0672,Map interpolation,Delaware DNREC - Soil & Water Division,,No,,,,,,,,No,,,,Yes,S9802037,,,
5-000872,Bennett Farms Inc,Private Organization,Agricultural/farm,,24139 Sugar Hill Rd,,Milford,Sussex,19963,DE,3,,,38.8588,-75.3284,Map interpolation,Bennett Farms,,No,,,,,,,,No,,,,Yes,S9301015,,,
5-000877,Royal Farms Store #44,Private Organization,Retail fuel sales (non-marina),,701 Coastal Highway,,Fenwick Island,Sussex,19944,DE,3,,,38.4568,-75.0516,Map interpolation,"Two Farms Inc, T/A Royal Farms",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
5-000878,SMO #128 ,Private Organization,Retail fuel sales (non-marina),,24851 John J Williams Highway,,Millsboro,Sussex,19966,DE,3,,,38.6364,-75.1932,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,S1811099,,,
5-000879,Karls Corner,Private Organization,Retail fuel sales (non-marina),,18784 Munchy Branch Rd,,Rehoboth Beach,Sussex,19971,DE,3,,,38.7295,-75.1205,Map interpolation,EV Adkins Oil Company - c/o Jim Adkins,,No,,,,,,,,No,,,,,,,,
